accuracy_pair_id,split,plain_subject_id,roll_subject_id,canonical_finger_position,selection_sha256,selection_rank
shared_imp_development_08_00001394_00001791,development,00001394,00001791,8,008577b30f26916cc08eb62eca61394106942cf19e620ca1fe3f8de972ea1921,1
shared_imp_development_08_00001394_00001477,development,00001394,00001477,8,04890eaa252aceece4d965de6f162805f2a98665071cdf3d1ebb08eccbd18c39,2
shared_imp_development_08_00001394_00001622,development,00001394,00001622,8,060a980c28a9a5edb9c6ba311dc038c65c7462113ecebdbfd171d85e94008664,3
shared_imp_development_08_00001394_00001787,development,00001394,00001787,8,0657a018d8d1c3b20b73a7b68763f2329355843f257c4f2edfa6facdd4b40019,4
shared_imp_development_08_00001394_00001557,development,00001394,00001557,8,08594bb7a8c42080ae7e9859d894b183514ed1726cb1e89d396e380633bd05be,5
shared_imp_development_08_00001394_00001147,development,00001394,00001147,8,092486444948ede9a51a44ad63f9be9decad7d77ecd58597c87af0f3f2528b81,6
shared_imp_development_08_00001394_00001619,development,00001394,00001619,8,0a051e4169c1ba3d19d54de7cc03a803d2a786682b3397e89e723a56eaa4af72,7
shared_imp_development_08_00001394_00001381,development,00001394,00001381,8,0b07156d62b1f80f4b21a3eb7db916a7c0810035f6e050900b5ff871b68501b7,8
shared_imp_development_08_00001394_00001139,development,00001394,00001139,8,0b149e0839643ad1ddd65d694aa9284e7a5713b5e443daff2f691fe1bf8e4a86,9
shared_imp_development_08_00001394_00001178,development,00001394,00001178,8,0e45ad4a9384954e5b9dd2ede56dc077f54aefe60edc40de180287deb619c70b,10
shared_imp_development_09_00001394_00001259,development,00001394,00001259,9,0339221ca205d3a27cfe3f03b3f2f7d025e97db63b932d96ee26664b16f6d0e8,1
shared_imp_development_09_00001394_00001195,development,00001394,00001195,9,052655696b6e5e67ce923282df0bfb3802be68840ea3fd7e2b20436b3c611453,2
shared_imp_development_09_00001394_00001207,development,00001394,00001207,9,0573afd42e7c5a6c5a5fafdbc78a71076888debc2655e8f3100afa664bde87ff,3
shared_imp_development_09_00001394_00001362,development,00001394,00001362,9,07c8de26f55b157fe9f32ca4291325ca2a4819ace6f93e7f93c85ec3d072a0d0,4
shared_imp_development_09_00001394_00001405,development,00001394,00001405,9,0dabb1297b5586e5ac54f336d6f02b69b299e6c962951521e259316bf4a3681f,5
shared_imp_development_09_00001394_00001075,development,00001394,00001075,9,0e2b057a8d873748db4d1f0fbdba8592e33359ebb363ac175925d9bb72025eed,6
shared_imp_development_09_00001394_00001585,development,00001394,00001585,9,0e7376a8a4ceec82b3875f0f91316b45b2e598926f3f0730e592de27c1392ed6,7
shared_imp_development_09_00001394_00001223,development,00001394,00001223,9,115489c5b9396667c4537ca8601af5c91f1c1def641833cd2ef8453e9994a2dc,8
shared_imp_development_09_00001394_00001181,development,00001394,00001181,9,11961ad94282d393799d6d335631998785eb7d7e6b50454edc544bb121840942,9
shared_imp_development_09_00001394_00001109,development,00001394,00001109,9,128e641034c3c3bdfd424ed03edb8b96b3ea65849edea3cadff10aad93c27c56,10
shared_imp_development_10_00001394_00001056,development,00001394,00001056,10,014a2d3738a3c7a27374aad82bb676df3bdb987cd9c5772f4c3b258523900d23,1
shared_imp_development_10_00001394_00001735,development,00001394,00001735,10,01a125c2f68c78ce552c405175d6cc4ed9079681f9cf1a04cda5adda3a13e9a5,2
shared_imp_development_10_00001394_00001406,development,00001394,00001406,10,04250018c2ad06d52207b7e2c8b6e7600798fc5e346181c6a50b0192953317af,3
shared_imp_development_10_00001394_00001181,development,00001394,00001181,10,04e5e0f902ec3cf6f084eb2f9f40ac63141652edaf9d40b3e0903c1249dbfec3,4
shared_imp_development_10_00001394_00001723,development,00001394,00001723,10,054bb145af0123f7f205c7475801a6d3a13e0ecb7c3c22e7e44febb3be563a64,5
shared_imp_development_10_00001394_00001017,development,00001394,00001017,10,06728b1cd4264d33b987a84f5f8751efebe088a55411611b5cdbb5515b56e4da,6
shared_imp_development_10_00001394_00001629,development,00001394,00001629,10,0900cc3d6751587f7c013da642da2586d040255114351529be28efbb0f5ccbcc,7
shared_imp_development_10_00001394_00001608,development,00001394,00001608,10,09c2b073d63926fc87b1444e70cb17e3fc54e846185701d4bdfbbe70078ffc9e,8
shared_imp_development_10_00001394_00001495,development,00001394,00001495,10,0a2e2b5ae29b9dea2b4a87254abc7bee311214ee11880f3a928e064f10ab1c62,9
shared_imp_development_10_00001394_00001209,development,00001394,00001209,10,0e1ed6dfc9f382dfbfb60b3c635d8d5045e6c3fdf6fd9ec20f1d18538348a693,10
shared_imp_development_01_00001398_00001602,development,00001398,00001602,1,01bf5a3583c80dd5ff999522709a2bfa9372b2619bca786e3ce367174f6e68fc,1
shared_imp_development_01_00001398_00001219,development,00001398,00001219,1,0266361073c85024ac49c9eaf65efe720e8dfc2727c1a70fc277b7d77d6b67d4,2
shared_imp_development_01_00001398_00001316,development,00001398,00001316,1,0386750f52f16ac9f3397e9624f4622ca5bdac6fec8b2357d03f3a5bf8c9d9a0,3
shared_imp_development_01_00001398_00001422,development,00001398,00001422,1,039afba2f982b79c4e9a7ab2eb4bd2a3856d17d504c3ce31656cfb60fd5fc37b,4
shared_imp_development_01_00001398_00001344,development,00001398,00001344,1,0849e7937bcb62c22016127ce5a1d4711b354174f40d7bef7018158edcf7937e,5
shared_imp_development_01_00001398_00001244,development,00001398,00001244,1,085cf3f1b9e17dc70ee6a220bf7874fccfd55db94722e6d18e85540ec3782a08,6
shared_imp_development_01_00001398_00001669,development,00001398,00001669,1,0af44b9f8d21ed49fe8532f98b795286423707a348ba3bd890b37473a85ec8f0,7
shared_imp_development_01_00001398_00001204,development,00001398,00001204,1,0bacf20dff5aa75d6d9172702019cbbd2144beb715131817ff878e6c4885b006,8
shared_imp_development_01_00001398_00001479,development,00001398,00001479,1,0bc1d8f28365e7cc991cee36a8d166d7d74736d5dffcf479f0977f99f3b8457b,9
shared_imp_development_01_00001398_00001347,development,00001398,00001347,1,0fa87c2d39e4bc98123a3e29b00e915351c5fb44a5b60d7665196165077ffc62,10
shared_imp_development_02_00001398_00001115,development,00001398,00001115,2,02f7520ba87b1853d442b1562a3e8806be47a4ecf745b4f9ee5d3b986e422d48,1
shared_imp_development_02_00001398_00001354,development,00001398,00001354,2,03799be1335ec6e737449623cae32e851d5e5b03b00a21eea761854cb7ad4185,2
shared_imp_development_02_00001398_00001405,development,00001398,00001405,2,04af930ea210b59bfacc56199f98170e8d532392709139528954f8f34ccd2c8b,3
shared_imp_development_02_00001398_00001789,development,00001398,00001789,2,089f38d7d3cef9db8b4cbe5e47b2a4dcbe983ab3929366e5d76c158f6342942a,4
shared_imp_development_02_00001398_00001602,development,00001398,00001602,2,0e6921d67b3c79412eebb0692c644461f4324b36d3831ef226052fb4e4e1ccc6,5
shared_imp_development_02_00001398_00001127,development,00001398,00001127,2,0e75196b13577eaaae369a9acdfb1554dfcb247c6ba9326bec214eeb376fcf25,6
shared_imp_development_02_00001398_00001227,development,00001398,00001227,2,14c94e891435e52aa6bba8bfff275e91ad500b67557118b822ead5c8e1878066,7
shared_imp_development_02_00001398_00001654,development,00001398,00001654,2,15333cb8835df05dec442cd87774205982e937e70637a1be27514cfa5dacc038,8
shared_imp_development_02_00001398_00001191,development,00001398,00001191,2,18e4dd0cf1ec92c2002cf60fdb3acbbe147ca89bbc335d6ee00cfd1a586cf354,9
shared_imp_development_02_00001398_00001429,development,00001398,00001429,2,193c5fc09cd74aca412349a18896be1e9d69e3d765bcf4acaae30dba7b4d0190,10
shared_imp_development_03_00001398_00001409,development,00001398,00001409,3,008fa24b063dc2ca6fd1240684cb82ab679f86818f419554996c723e50dc161a,1
shared_imp_development_03_00001398_00001017,development,00001398,00001017,3,01d6d5d18e8eb0a665801681548637bae646843b20fc7135ec4852461d92cd1c,2
shared_imp_development_03_00001398_00001747,development,00001398,00001747,3,04ccd6d18e30c11b42062f245c9b5b87ecb758cdfa750069d08d7489551b812e,3
shared_imp_development_03_00001398_00001495,development,00001398,00001495,3,053442b06e7c7db265ffd236c7d0cc9da27e05fb61a26d6e6b06c0521821c0ad,4
shared_imp_development_03_00001398_00001127,development,00001398,00001127,3,077a829169053fd2e00d3362e9bde57c76504d5692082bbb90b32a38318229d6,5
shared_imp_development_03_00001398_00001518,development,00001398,00001518,3,07ab95acc5bb5635ecb15798eba769cc27a322a846636e346a2c27c2755965c6,6
shared_imp_development_03_00001398_00001344,development,00001398,00001344,3,0806e0bc0c0d739618f9c439a7aa711516ca97fc0a53d93e2bf98850b748788d,7
shared_imp_development_03_00001398_00001019,development,00001398,00001019,3,09366c2650bd0c79aa272b2ad557f89221d3157521b28937f486dff7b011ebd6,8
shared_imp_development_03_00001398_00001008,development,00001398,00001008,3,0a6c5b4eb721c7b1b22d930044d7fb36b4a646f4b61557108cc3bd438c7272a4,9
shared_imp_development_03_00001398_00001229,development,00001398,00001229,3,0aabbd132238427372f5c5a744576a023385253933f119d6bb7c5146d5c3c542,10
shared_imp_development_04_00001398_00001761,development,00001398,00001761,4,00174de21c814b0d5285953936dee4bf0b4bb3185dfaaf60b1d2f514254f20db,1
shared_imp_development_04_00001398_00001747,development,00001398,00001747,4,0060e7ddcae1e8223f5af9ca077cd1647fb7c034a4fd3ecf5d9bbef3a9e1881c,2
shared_imp_development_04_00001398_00001542,development,00001398,00001542,4,02d7ae34ee70ae6759532fe10c4b97c5ffe3923e768df2dfbd9db6f8b6dd4daa,3
shared_imp_development_04_00001398_00001008,development,00001398,00001008,4,0442682e0d6c5b4f653e01f8d262bad1cd778d6cef3232491bd61c594acab9ae,4
shared_imp_development_04_00001398_00001058,development,00001398,00001058,4,066fd074f5681123e51f6ef9884ae8a6944f6badee0c07237da9315f1d5b3ef0,5
shared_imp_development_04_00001398_00001762,development,00001398,00001762,4,07d6a72d04b77630e92ae43bd15c5718c2930ada3ba41c9b7460becd7409ffeb,6
shared_imp_development_04_00001398_00001207,development,00001398,00001207,4,08777076f6fbec2c596e88c7c4dea5c4d81374fd3c0e6600a06ad1976e9dde00,7
shared_imp_development_04_00001398_00001450,development,00001398,00001450,4,0c71eb6bfac87f7eeb055b47848eba1255e91a548a5e4285b91b839f5a9d113b,8
shared_imp_development_04_00001398_00001294,development,00001398,00001294,4,0c9d3ffc02265c1d220fd52133db6bec52637d569f76dfdf22e7c087e41a6039,9
shared_imp_development_04_00001398_00001454,development,00001398,00001454,4,0cb85d888b0b45efb1443a7cf0fc5f8f07c6de2b9645266d3fe1f49f78122e75,10
shared_imp_development_05_00001398_00001250,development,00001398,00001250,5,00534db3f6272788893eaadb13e91946212a6e48e740653f2d09c26568b8e6e5,1
shared_imp_development_05_00001398_00001735,development,00001398,00001735,5,022651af91b4fbc8cdd568e583816b602202d2eaa181e12b0234aa002c79ef08,2
shared_imp_development_05_00001398_00001645,development,00001398,00001645,5,02e9cef5eafd7142ee8002338b79583ce546d7d667bc7720d1f401a67c667eb9,3
shared_imp_development_05_00001398_00001826,development,00001398,00001826,5,04e565b3278658aa3c712a467a031170d47c622344f3c71fd39fe8cf9d07dbb7,4
shared_imp_development_05_00001398_00001683,development,00001398,00001683,5,080c7711e7603c3b98727dfde092081d3989373897238b41c128cd8ca0585a49,5
shared_imp_development_05_00001398_00001688,development,00001398,00001688,5,09950e746347aaaaccab0963b82aae5f30ecca126ee18f5f7748b18c4fcd2812,6
shared_imp_development_05_00001398_00001834,development,00001398,00001834,5,09a6629a32720f64b4bae9e1188c7c0fddb715964af0fbe9c6d877a30cc0f595,7
shared_imp_development_05_00001398_00001210,development,00001398,00001210,5,0bb0436800adc283cb7866645d79b7de51ff9a31890f592c5e28dcbf862b3c7e,8
shared_imp_development_05_00001398_00001701,development,00001398,00001701,5,0bf7200cacd727577ed23b552fcb43428f8f609d37d7aa30ba240362382cb531,9
shared_imp_development_05_00001398_00001850,development,00001398,00001850,5,0c46896e454e5dbca2b4c44cf5bd165cbb348c9400d8ceb0d5b730e8efdc6c7f,10
shared_imp_development_06_00001398_00001619,development,00001398,00001619,6,011334fe74bc9572f4ff0f46c085676ba2318217c8db67cfce864e72fc0b4bbe,1
shared_imp_development_06_00001398_00001114,development,00001398,00001114,6,017b1030779f54d0b0616ff0c4ad0b9af4a42f69996ae9c54f47efee15fb9db4,2
shared_imp_development_06_00001398_00001250,development,00001398,00001250,6,019b588a6d2792f94f3616959dc026dba124745695f7f714e554eb6ea7dd3ed8,3
shared_imp_development_06_00001398_00001144,development,00001398,00001144,6,06b3e949ae0f162e549bc19ce903c20c8b9d4ae3b7d428b2bd3ecb4849b8e0ca,4
shared_imp_development_06_00001398_00001149,development,00001398,00001149,6,07b41ad449986916cc8ea7ff97761e783fd3dea0c7e491708b95800bd1fbfec4,5
shared_imp_development_06_00001398_00001198,development,00001398,00001198,6,08685fae9c020ea55eb4d08ff3e9a6f31645e54bc5c42c58219ec49206a2c7a7,6
shared_imp_development_06_00001398_00001075,development,00001398,00001075,6,09c707c5acea86ca36a4425801c77b24fac5931bde75478c1e18d8cb9fdfdfe3,7
shared_imp_development_06_00001398_00001550,development,00001398,00001550,6,0b37e28152526c5a1eb258f38a2dd9516ce35b45320418443bb5ec3cf7866e22,8
shared_imp_development_06_00001398_00001409,development,00001398,00001409,6,0b58f2453e17c6d0a6e669102d0ef625dec263f0c403c437ca78e51437690aae,9
shared_imp_development_06_00001398_00001518,development,00001398,00001518,6,0cf7530deb6f3e1de28aae4d73d6d7e4f0dd88d6a271dbe267f0268999c00263,10
shared_imp_development_07_00001398_00001479,development,00001398,00001479,7,013c9a8f9a216505674a3723507f36cc5729bd291c712636793d8ae66ed1470f,1
shared_imp_development_07_00001398_00001339,development,00001398,00001339,7,03345228a95c1dcbaf12a9bcb781ce79b23c903d92d2f2c37e1d48e323669f35,2
shared_imp_development_07_00001398_00001394,development,00001398,00001394,7,036ffd3da7a23e3f42e5439e65061b2d1c709a959279f568ad664aef89dc5399,3
shared_imp_development_07_00001398_00001056,development,00001398,00001056,7,05387f666540004f2e695b54ed4b71024f90aacd84e723c3fc90506fae7235cc,4
shared_imp_development_07_00001398_00001837,development,00001398,00001837,7,06ca830e21f8c531b79d1262602d8502760a782b930cb1e8ffd5d57489b354ab,5
shared_imp_development_07_00001398_00001058,development,00001398,00001058,7,06d3bd1c3d2f58e6e7278f1d88ac5c76f364d6f78ec4ef67f6b7d985e5323282,6
shared_imp_development_07_00001398_00001227,development,00001398,00001227,7,0762dd7286da43c3db350396c08533bc626485360d36d96de2c2a4fe7a466daf,7
shared_imp_development_07_00001398_00001023,development,00001398,00001023,7,07fb4de9f4c657c9b47667598d7d171f5832b2fede69979e5cf12fa65157493e,8
shared_imp_development_07_00001398_00001559,development,00001398,00001559,7,083c91f51d75882fbe7c21532d3dee0c2e47b6892e02802e0f618ed56c4557ee,9
shared_imp_development_07_00001398_00001700,development,00001398,00001700,7,0a15eaf26c923b76409924fd93e21afd393f829e1e300a31fa377e32cf8c08f3,10
shared_imp_development_08_00001398_00001394,development,00001398,00001394,8,02381e1c67f818c759d41c399d55becfc9dbb49847a92aae0aa131a5a763a7b7,1
shared_imp_development_08_00001398_00001619,development,00001398,00001619,8,0308852310aba571a90ae6806d615670eb383f3d22d1ce43600495f838c69579,2
shared_imp_development_08_00001398_00001056,development,00001398,00001056,8,03444642a859d76f8bffeab06d64efcee0e4bda51e4b3427b79b02d5b22e6b06,3
shared_imp_development_08_00001398_00001645,development,00001398,00001645,8,03b2b47e71d6fa8be2a1a5dcc9ae9d96faa278a06ff796b9c1a22488fb4a05e8,4
shared_imp_development_08_00001398_00001236,development,00001398,00001236,8,045fdbd1cd3f1caf4e9c0ef0776397a3d5d525c8d68f401a4952e6c80daf1c9b,5
shared_imp_development_08_00001398_00001069,development,00001398,00001069,8,047c98b14d2db28c2358a756ccf5d4fb07bae6cd1b55316183591e0d60d395d5,6
shared_imp_development_08_00001398_00001250,development,00001398,00001250,8,08c8d0ed9abb5189856005ade85360625e1402fa0e003cff04f274de60922dbe,7
shared_imp_development_08_00001398_00001850,development,00001398,00001850,8,08ea7c81852da5c16a78fa4d5311592f32370c53a0682ca038678f753251cad0,8
shared_imp_development_08_00001398_00001557,development,00001398,00001557,8,0bb26d004c67d83d6fda8ad9d4462eb35e14fcbdef5506ba20d5d81102c82ab2,9
shared_imp_development_08_00001398_00001339,development,00001398,00001339,8,0cb43d051501ad0d523343031973e59c6ab540096026d46626ade367e89a4c7b,10
shared_imp_development_09_00001398_00001019,development,00001398,00001019,9,0068098979168a3ce6382cda75db1f20529b540c18c35fffcfe4c927409a9758,1
shared_imp_development_09_00001398_00001139,development,00001398,00001139,9,015f89d8b3b4fec84d6036ab4665ab92f7a26c5d6e33915815b7d866cbdbb65b,2
shared_imp_development_09_00001398_00001339,development,00001398,00001339,9,0169d6b2a2f20415af6e6f3d7adabeea8f7670dd2d35899bd404c3d886466268,3
shared_imp_development_09_00001398_00001761,development,00001398,00001761,9,03b2af018c65ff65fcbde7d1d6c8bfcd7e6aa534e61dbdf1a795d2872a141a06,4
shared_imp_development_09_00001398_00001721,development,00001398,00001721,9,048994b2ac226e3aec37fcd3fd8ea7e12973045b508e953f810cd39f52a2c553,5
shared_imp_development_09_00001398_00001787,development,00001398,00001787,9,06e6314cedec9bcb390f02a474ccd0f79eae47a02bb0f333d7fa742265cc608a,6
shared_imp_development_09_00001398_00001608,development,00001398,00001608,9,074ba103bb65305043394ca9e0622030e2772b6c8d14d4466efa0f24c9be1bc8,7
shared_imp_development_09_00001398_00001406,development,00001398,00001406,9,08a14b3951fd39ead791f7caa6e185781e3b8eba99e64e11de609222ff5a02d7,8
shared_imp_development_09_00001398_00001363,development,00001398,00001363,9,093607a44cd6816800d9f873da9cae1d1ccb982ec6dd0e5a75cf46267569d39b,9
shared_imp_development_09_00001398_00001826,development,00001398,00001826,9,09c537677a9265b2b14ead2afb65ce22df9fd9302851c5efd9326959e3e31efd,10
shared_imp_development_10_00001398_00001700,development,00001398,00001700,10,030c3a5dba7d2496f4b6a1a1c9aabb877adcf586c6a022927a068f9a0ce6d08a,1
shared_imp_development_10_00001398_00001789,development,00001398,00001789,10,0362ef102fa4fc2d762d1df17dfe72d029a87c0747359f92eb4c380434cca316,2
shared_imp_development_10_00001398_00001207,development,00001398,00001207,10,05034d85b886c590e2055f321ac57e7835ae212891274ee5207edd0eb8f28140,3
shared_imp_development_10_00001398_00001024,development,00001398,00001024,10,073336b56edf7feae3d24b1d9e2f90a44fb35a85a5ccfd0602a1ad1939ae3270,4
shared_imp_development_10_00001398_00001544,development,00001398,00001544,10,0785e0ed3e534618221909c2cc197875f132333bee54ec22f44d6dac69ddb3c1,5
shared_imp_development_10_00001398_00001758,development,00001398,00001758,10,08dccfdd45edb6efd686672a3ca0290ec09b710621a51122d3b59cbe379422f6,6
shared_imp_development_10_00001398_00001058,development,00001398,00001058,10,09d120dc783c8b5adf1de5320b916d6875e75101ac95bfd0b3238920c142141a,7
shared_imp_development_10_00001398_00001272,development,00001398,00001272,10,0bb635950bb99a0042eafd6136e2d0777215e0db2d7add960788f74732c94731,8
shared_imp_development_10_00001398_00001102,development,00001398,00001102,10,0be34b63b80fa16ac67fb7d795ea57bd218cb4400fef2ca1421bdaaed5b1ade2,9
shared_imp_development_10_00001398_00001209,development,00001398,00001209,10,0e86f8b7773c27a52b2a5187a3c9d4d4796db54ceb03273c5ebadfe2a4129eb2,10
shared_imp_development_01_00001400_00001394,development,00001400,00001394,1,0158a076a0f6f9df0dd94d5e52584845cb458af1e324da38a0be0e577446b26c,1
shared_imp_development_01_00001400_00001178,development,00001400,00001178,1,01d3e8c79d50abf42a2c89b45ca4ac0c11bea57e8a53f9708e78d0620e85441b,2
shared_imp_development_01_00001400_00001683,development,00001400,00001683,1,04bc0bb6502be28f02cc72dbf6ec138aa3c0854e48d3b0d837b45c6024b04c8f,3
shared_imp_development_01_00001400_00001610,development,00001400,00001610,1,052049ed8294d0de5aab20e91735299a5581959f5ef3c7c30c5579a18ff51bcb,4
shared_imp_development_01_00001400_00001114,development,00001400,00001114,1,05d506f12ab76d32c21fc9e7402a426520fa8823abb0c801e94bc1d66b41aaca,5
shared_imp_development_01_00001400_00001094,development,00001400,00001094,1,08f6e15958be285479ad102d4b9a695bc80d3a539e3a065309a5553af021364a,6
shared_imp_development_01_00001400_00001054,development,00001400,00001054,1,0a583021ec6acc00b08f06d85ae5ccd472269566d9ebaa4cd4ef7a55e58f7c73,7
shared_imp_development_01_00001400_00001339,development,00001400,00001339,1,0bd90c2ed52b9cf0705f6767390b4e6269000f9e08e795e396173fb3f143dafc,8
shared_imp_development_01_00001400_00001195,development,00001400,00001195,1,0c19aa2029915d4ffebff576e72f261e4a9d4a9872f683a1c6f939b781787aa7,9
shared_imp_development_01_00001400_00001363,development,00001400,00001363,1,0df21187a8b0592c31c10c9bde4b9c1ef53d82f20b1ea53186e85e09c8c51628,10
shared_imp_development_02_00001400_00001022,development,00001400,00001022,2,009e59fc13f4467fbf292f8339e08ce8119a6a6aaf7c1fa495b2488eebd15b25,1
shared_imp_development_02_00001400_00001229,development,00001400,00001229,2,01f91b99755a697b44157eb14a8a6f02d1449b62b6d5418b724642e4d7291ba3,2
shared_imp_development_02_00001400_00001011,development,00001400,00001011,2,0223bd7d175fd05325e630fb6d99bf8fefafc7f0cfa032822bf297b76e4ef420,3
shared_imp_development_02_00001400_00001264,development,00001400,00001264,2,0421a18218974727b740c8fd955a8bdc6685e9ead42846395de92c9ff1b0a177,4
shared_imp_development_02_00001400_00001259,development,00001400,00001259,2,067b3fbdde9557a9d585691c7df4b694839619475fa0a1378d1b53b7a5a96a61,5
shared_imp_development_02_00001400_00001250,development,00001400,00001250,2,07457f65eb01620cd116458f5c8141847e55b1657d7acb9889fd5bc4137b0099,6
shared_imp_development_02_00001400_00001275,development,00001400,00001275,2,0a135daa3e73888ee1074cf08ce608255198048718548963b9114c3a510cc9e2,7
shared_imp_development_02_00001400_00001629,development,00001400,00001629,2,0c95cb3c87e7619b3ee6113710c7840ba2c5ea96afe57ac63ed55653adcad6c1,8
shared_imp_development_02_00001400_00001654,development,00001400,00001654,2,0cd0071f2c424700e3d72baf85231848cacc6d19fb2553f9b464c1bc4f1aaf0b,9
shared_imp_development_02_00001400_00001251,development,00001400,00001251,2,0f14f8929c92623cd3fa4297eb55c62dd787e18a462d6a6fdcc78aaeffe75358,10
shared_imp_development_03_00001400_00001069,development,00001400,00001069,3,0032de245ccf269374443495edba76a95f53552bd6857ce8b353df753464052b,1
shared_imp_development_03_00001400_00001259,development,00001400,00001259,3,01bf0c295ac9c94bbfefd7daca42846ebaa069179a606b2a33d7cce9c7db757a,2
shared_imp_development_03_00001400_00001049,development,00001400,00001049,3,02d4f611565f669d80e6bb68aa4f30a9e9e38545f975c212f40b7984142d4467,3
shared_imp_development_03_00001400_00001151,development,00001400,00001151,3,0322274a9567f62d998e4b5f842b985f9d088417a8f17fce70489e77e7be0841,4
shared_imp_development_03_00001400_00001272,development,00001400,00001272,3,0361d0374f3d361c1b5a6f43498a1a2a294f65bcf5ffc89e1bc07dc591e4f4a4,5
shared_imp_development_03_00001400_00001845,development,00001400,00001845,3,07dfa2815a25473da192098bee279218e43251a6454418640331fde18f6afe6f,6
shared_imp_development_03_00001400_00001522,development,00001400,00001522,3,08ea4e9407e5f77c08faee8a4512881ddd68dae65849b3cf1097ea192abc19ba,7
shared_imp_development_03_00001400_00001441,development,00001400,00001441,3,093d4ca6f0a2336d11e8193c48aef5c2ea8528224360b3d59e12c6844ffbf3d5,8
shared_imp_development_03_00001400_00001008,development,00001400,00001008,3,0a6a493d95474b660613fb71514d0bc47ce6dab727a08cc1142e709cb1aee33f,9
shared_imp_development_03_00001400_00001859,development,00001400,00001859,3,0afcc0a2e20763bf43d204bf8c23491d46dd9839d6eaf63c1046c22cfc730d28,10
shared_imp_development_04_00001400_00001700,development,00001400,00001700,4,08ad4cc9c971daa714afbd2bcda8d019ee89ba1cf777b823b747cb2b23fe86cc,1
shared_imp_development_04_00001400_00001638,development,00001400,00001638,4,09265507bec3686ece7b016d947e74a18c161f5b75c56cef652373c7c3419a08,2
shared_imp_development_04_00001400_00001533,development,00001400,00001533,4,0d822d8b5c26507ffe5f9ce9a265335aafacb0532fed3fdd3a95ed5ce628d2e1,3
shared_imp_development_04_00001400_00001233,development,00001400,00001233,4,0f0f5902dbe5edb4c36c15e2d869e0b64b777e6d4f6b3962c0705aa06cb858ff,4
shared_imp_development_04_00001400_00001151,development,00001400,00001151,4,0f78b79ee136e5a1171b95dafb8b5b10a97c6a4c1ab8963e50f5bfc29d8096be,5
shared_imp_development_04_00001400_00001077,development,00001400,00001077,4,100ed19c8a4477407f7a5fb45e92d4fbf250a0955e10cd3e7c4c80bd68fe6ac4,6
shared_imp_development_04_00001400_00001144,development,00001400,00001144,4,111027211a177f68e31913a72f8d551bb97e14d9bf748e4d0dbe708537195642,7
shared_imp_development_04_00001400_00001032,development,00001400,00001032,4,186918ba223d5dece553f20489b5e9f7bb8c5573994c14560726f40b1bc70888,8
shared_imp_development_04_00001400_00001609,development,00001400,00001609,4,187764034b6d1319afb4d9f0cdcd5e74bcbe1fbccd39f1dbb239fdff96ff47ec,9
shared_imp_development_04_00001400_00001861,development,00001400,00001861,4,19ce43f7e15cd9d36b19bc8a61aee4831f2cc45005becc5eb8ce083bf14df841,10
shared_imp_development_05_00001400_00001139,development,00001400,00001139,5,00a426f4306160cadd78776dd89330358c682f3ddd49c9e70bf24fb4266158fa,1
shared_imp_development_05_00001400_00001204,development,00001400,00001204,5,0129a41c09c5b99dc8c306607ab4d49ffbb281860b059c8b68d5fccce5613b12,2
shared_imp_development_05_00001400_00001594,development,00001400,00001594,5,02148f7c7c6453fa171cc281dfa5c62f8a10912a9c0aa94eb99cdfe24f369c68,3
shared_imp_development_05_00001400_00001735,development,00001400,00001735,5,0299bc9ae7b7dd32da8d6be2b31cc04eff585cda164afa5976f7b5188d61342c,4
shared_imp_development_05_00001400_00001476,development,00001400,00001476,5,046fb1325f0055e6f1e3e9c58a1264eaa43c7bc175e0ea2059239b1975f5f240,5
shared_imp_development_05_00001400_00001080,development,00001400,00001080,5,0671031c813728e32b9ec4cedb52135ee6548d6d67459e4cff9a039c57a30a89,6
shared_imp_development_05_00001400_00001522,development,00001400,00001522,5,0ebf16eed954ca9d26308a3369c1927a48f45384c01ca02ec0a2522eb9cad35b,7
shared_imp_development_05_00001400_00001190,development,00001400,00001190,5,0ec848860737610da56cc483ca33c6c8ea439238e8e71498e7bec51a6e7cf870,8
shared_imp_development_05_00001400_00001645,development,00001400,00001645,5,0f8780fb7f381ccb58b76c6d368973610e7d4a1cc37f4fa4ed6706b22d142003,9
shared_imp_development_05_00001400_00001054,development,00001400,00001054,5,14ce49cb73de255eb50d974863820a51e5a4df7bdb49e6e1dab8c85880a2a316,10
shared_imp_development_06_00001400_00001533,development,00001400,00001533,6,006a68e3e6fec527df3199814e703218a07699ac3ba78b820f6d02b3b652cb73,1
shared_imp_development_06_00001400_00001147,development,00001400,00001147,6,05a06cc57d8ef2711923f5764ad8235067a0e792fb8fb3556ad60ec1c04026b2,2
shared_imp_development_06_00001400_00001450,development,00001400,00001450,6,0769ed31df5fea94e7720742c384ab14ae5df7044ae666ad48ac88b2c12cc52a,3
shared_imp_development_06_00001400_00001363,development,00001400,00001363,6,076a8dc94191e679daddeafe3fedf0d8f8774fabe925955f8bcea333648d5e3b,4
shared_imp_development_06_00001400_00001114,development,00001400,00001114,6,084415fe7798e9fae0328dcafa690b7d9e8f08c1f513de5b581e2020e826e55f,5
shared_imp_development_06_00001400_00001233,development,00001400,00001233,6,0d11858196b21941191486868384b3f3baca0e6d4b8f77392c64af7194a5525c,6
