accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b
shared_gen_00001354_05,genuine,sd300c,development,5,00001354,00001354,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001354_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001354_roll_2000_05.png,sd300c_plain_roll_00001354_05,sd300c_plain_roll_00001354_05
shared_gen_00001354_06,genuine,sd300c,development,6,00001354,00001354,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001354_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001354_roll_2000_06.png,sd300c_plain_roll_00001354_06,sd300c_plain_roll_00001354_06
shared_gen_00001354_07,genuine,sd300c,development,7,00001354,00001354,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001354_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001354_roll_2000_07.png,sd300c_plain_roll_00001354_07,sd300c_plain_roll_00001354_07
shared_gen_00001354_08,genuine,sd300c,development,8,00001354,00001354,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001354_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001354_roll_2000_08.png,sd300c_plain_roll_00001354_08,sd300c_plain_roll_00001354_08
shared_gen_00001354_09,genuine,sd300c,development,9,00001354,00001354,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001354_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001354_roll_2000_09.png,sd300c_plain_roll_00001354_09,sd300c_plain_roll_00001354_09
shared_gen_00001354_10,genuine,sd300c,development,10,00001354,00001354,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001354_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001354_roll_2000_10.png,sd300c_plain_roll_00001354_10,sd300c_plain_roll_00001354_10
shared_gen_00001362_01,genuine,sd300c,development,1,00001362,00001362,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001362_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001362_roll_2000_01.png,sd300c_plain_roll_00001362_01,sd300c_plain_roll_00001362_01
shared_gen_00001362_02,genuine,sd300c,development,2,00001362,00001362,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001362_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001362_roll_2000_02.png,sd300c_plain_roll_00001362_02,sd300c_plain_roll_00001362_02
shared_gen_00001362_04,genuine,sd300c,development,4,00001362,00001362,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001362_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001362_roll_2000_04.png,sd300c_plain_roll_00001362_04,sd300c_plain_roll_00001362_04
shared_gen_00001362_05,genuine,sd300c,development,5,00001362,00001362,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001362_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001362_roll_2000_05.png,sd300c_plain_roll_00001362_05,sd300c_plain_roll_00001362_05
shared_gen_00001362_06,genuine,sd300c,development,6,00001362,00001362,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001362_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001362_roll_2000_06.png,sd300c_plain_roll_00001362_06,sd300c_plain_roll_00001362_06
shared_gen_00001362_07,genuine,sd300c,development,7,00001362,00001362,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001362_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001362_roll_2000_07.png,sd300c_plain_roll_00001362_07,sd300c_plain_roll_00001362_07
shared_gen_00001362_08,genuine,sd300c,development,8,00001362,00001362,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001362_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001362_roll_2000_08.png,sd300c_plain_roll_00001362_08,sd300c_plain_roll_00001362_08
shared_gen_00001362_09,genuine,sd300c,development,9,00001362,00001362,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001362_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001362_roll_2000_09.png,sd300c_plain_roll_00001362_09,sd300c_plain_roll_00001362_09
shared_gen_00001362_10,genuine,sd300c,development,10,00001362,00001362,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001362_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001362_roll_2000_10.png,sd300c_plain_roll_00001362_10,sd300c_plain_roll_00001362_10
shared_gen_00001363_01,genuine,sd300c,development,1,00001363,00001363,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001363_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001363_roll_2000_01.png,sd300c_plain_roll_00001363_01,sd300c_plain_roll_00001363_01
shared_gen_00001363_02,genuine,sd300c,development,2,00001363,00001363,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001363_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001363_roll_2000_02.png,sd300c_plain_roll_00001363_02,sd300c_plain_roll_00001363_02
shared_gen_00001363_03,genuine,sd300c,development,3,00001363,00001363,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001363_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001363_roll_2000_03.png,sd300c_plain_roll_00001363_03,sd300c_plain_roll_00001363_03
shared_gen_00001363_04,genuine,sd300c,development,4,00001363,00001363,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001363_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001363_roll_2000_04.png,sd300c_plain_roll_00001363_04,sd300c_plain_roll_00001363_04
shared_gen_00001363_05,genuine,sd300c,development,5,00001363,00001363,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001363_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001363_roll_2000_05.png,sd300c_plain_roll_00001363_05,sd300c_plain_roll_00001363_05
shared_gen_00001363_06,genuine,sd300c,development,6,00001363,00001363,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001363_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001363_roll_2000_06.png,sd300c_plain_roll_00001363_06,sd300c_plain_roll_00001363_06
shared_gen_00001363_07,genuine,sd300c,development,7,00001363,00001363,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001363_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001363_roll_2000_07.png,sd300c_plain_roll_00001363_07,sd300c_plain_roll_00001363_07
shared_gen_00001363_08,genuine,sd300c,development,8,00001363,00001363,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001363_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001363_roll_2000_08.png,sd300c_plain_roll_00001363_08,sd300c_plain_roll_00001363_08
shared_gen_00001363_09,genuine,sd300c,development,9,00001363,00001363,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001363_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001363_roll_2000_09.png,sd300c_plain_roll_00001363_09,sd300c_plain_roll_00001363_09
shared_gen_00001363_10,genuine,sd300c,development,10,00001363,00001363,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001363_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001363_roll_2000_10.png,sd300c_plain_roll_00001363_10,sd300c_plain_roll_00001363_10
shared_gen_00001381_01,genuine,sd300c,development,1,00001381,00001381,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001381_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001381_roll_2000_01.png,sd300c_plain_roll_00001381_01,sd300c_plain_roll_00001381_01
shared_gen_00001381_02,genuine,sd300c,development,2,00001381,00001381,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001381_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001381_roll_2000_02.png,sd300c_plain_roll_00001381_02,sd300c_plain_roll_00001381_02
shared_gen_00001381_03,genuine,sd300c,development,3,00001381,00001381,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001381_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001381_roll_2000_03.png,sd300c_plain_roll_00001381_03,sd300c_plain_roll_00001381_03
shared_gen_00001381_04,genuine,sd300c,development,4,00001381,00001381,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001381_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001381_roll_2000_04.png,sd300c_plain_roll_00001381_04,sd300c_plain_roll_00001381_04
shared_gen_00001381_05,genuine,sd300c,development,5,00001381,00001381,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001381_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001381_roll_2000_05.png,sd300c_plain_roll_00001381_05,sd300c_plain_roll_00001381_05
shared_gen_00001381_06,genuine,sd300c,development,6,00001381,00001381,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001381_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001381_roll_2000_06.png,sd300c_plain_roll_00001381_06,sd300c_plain_roll_00001381_06
shared_gen_00001381_07,genuine,sd300c,development,7,00001381,00001381,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001381_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001381_roll_2000_07.png,sd300c_plain_roll_00001381_07,sd300c_plain_roll_00001381_07
shared_gen_00001381_08,genuine,sd300c,development,8,00001381,00001381,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001381_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001381_roll_2000_08.png,sd300c_plain_roll_00001381_08,sd300c_plain_roll_00001381_08
shared_gen_00001381_09,genuine,sd300c,development,9,00001381,00001381,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001381_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001381_roll_2000_09.png,sd300c_plain_roll_00001381_09,sd300c_plain_roll_00001381_09
shared_gen_00001381_10,genuine,sd300c,development,10,00001381,00001381,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001381_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001381_roll_2000_10.png,sd300c_plain_roll_00001381_10,sd300c_plain_roll_00001381_10
shared_gen_00001385_01,genuine,sd300c,development,1,00001385,00001385,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001385_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001385_roll_2000_01.png,sd300c_plain_roll_00001385_01,sd300c_plain_roll_00001385_01
shared_gen_00001385_02,genuine,sd300c,development,2,00001385,00001385,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001385_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001385_roll_2000_02.png,sd300c_plain_roll_00001385_02,sd300c_plain_roll_00001385_02
shared_gen_00001385_03,genuine,sd300c,development,3,00001385,00001385,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001385_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001385_roll_2000_03.png,sd300c_plain_roll_00001385_03,sd300c_plain_roll_00001385_03
shared_gen_00001385_04,genuine,sd300c,development,4,00001385,00001385,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001385_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001385_roll_2000_04.png,sd300c_plain_roll_00001385_04,sd300c_plain_roll_00001385_04
shared_gen_00001385_05,genuine,sd300c,development,5,00001385,00001385,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001385_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001385_roll_2000_05.png,sd300c_plain_roll_00001385_05,sd300c_plain_roll_00001385_05
shared_gen_00001385_06,genuine,sd300c,development,6,00001385,00001385,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001385_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001385_roll_2000_06.png,sd300c_plain_roll_00001385_06,sd300c_plain_roll_00001385_06
shared_gen_00001385_07,genuine,sd300c,development,7,00001385,00001385,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001385_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001385_roll_2000_07.png,sd300c_plain_roll_00001385_07,sd300c_plain_roll_00001385_07
shared_gen_00001385_08,genuine,sd300c,development,8,00001385,00001385,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001385_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001385_roll_2000_08.png,sd300c_plain_roll_00001385_08,sd300c_plain_roll_00001385_08
shared_gen_00001385_09,genuine,sd300c,development,9,00001385,00001385,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001385_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001385_roll_2000_09.png,sd300c_plain_roll_00001385_09,sd300c_plain_roll_00001385_09
shared_gen_00001385_10,genuine,sd300c,development,10,00001385,00001385,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001385_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001385_roll_2000_10.png,sd300c_plain_roll_00001385_10,sd300c_plain_roll_00001385_10
shared_gen_00001387_01,genuine,sd300c,development,1,00001387,00001387,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001387_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001387_roll_2000_01.png,sd300c_plain_roll_00001387_01,sd300c_plain_roll_00001387_01
shared_gen_00001387_02,genuine,sd300c,development,2,00001387,00001387,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001387_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001387_roll_2000_02.png,sd300c_plain_roll_00001387_02,sd300c_plain_roll_00001387_02
shared_gen_00001387_03,genuine,sd300c,development,3,00001387,00001387,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001387_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001387_roll_2000_03.png,sd300c_plain_roll_00001387_03,sd300c_plain_roll_00001387_03
shared_gen_00001387_04,genuine,sd300c,development,4,00001387,00001387,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001387_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001387_roll_2000_04.png,sd300c_plain_roll_00001387_04,sd300c_plain_roll_00001387_04
shared_gen_00001387_05,genuine,sd300c,development,5,00001387,00001387,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001387_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001387_roll_2000_05.png,sd300c_plain_roll_00001387_05,sd300c_plain_roll_00001387_05
shared_gen_00001387_06,genuine,sd300c,development,6,00001387,00001387,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001387_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001387_roll_2000_06.png,sd300c_plain_roll_00001387_06,sd300c_plain_roll_00001387_06
shared_gen_00001387_07,genuine,sd300c,development,7,00001387,00001387,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001387_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001387_roll_2000_07.png,sd300c_plain_roll_00001387_07,sd300c_plain_roll_00001387_07
shared_gen_00001387_08,genuine,sd300c,development,8,00001387,00001387,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001387_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001387_roll_2000_08.png,sd300c_plain_roll_00001387_08,sd300c_plain_roll_00001387_08
shared_gen_00001387_09,genuine,sd300c,development,9,00001387,00001387,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001387_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001387_roll_2000_09.png,sd300c_plain_roll_00001387_09,sd300c_plain_roll_00001387_09
shared_gen_00001387_10,genuine,sd300c,development,10,00001387,00001387,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001387_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001387_roll_2000_10.png,sd300c_plain_roll_00001387_10,sd300c_plain_roll_00001387_10
shared_gen_00001394_01,genuine,sd300c,development,1,00001394,00001394,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001394_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001394_roll_2000_01.png,sd300c_plain_roll_00001394_01,sd300c_plain_roll_00001394_01
shared_gen_00001394_02,genuine,sd300c,development,2,00001394,00001394,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001394_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001394_roll_2000_02.png,sd300c_plain_roll_00001394_02,sd300c_plain_roll_00001394_02
shared_gen_00001394_03,genuine,sd300c,development,3,00001394,00001394,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001394_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001394_roll_2000_03.png,sd300c_plain_roll_00001394_03,sd300c_plain_roll_00001394_03
shared_gen_00001394_04,genuine,sd300c,development,4,00001394,00001394,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001394_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001394_roll_2000_04.png,sd300c_plain_roll_00001394_04,sd300c_plain_roll_00001394_04
shared_gen_00001394_05,genuine,sd300c,development,5,00001394,00001394,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001394_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001394_roll_2000_05.png,sd300c_plain_roll_00001394_05,sd300c_plain_roll_00001394_05
shared_gen_00001394_06,genuine,sd300c,development,6,00001394,00001394,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001394_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001394_roll_2000_06.png,sd300c_plain_roll_00001394_06,sd300c_plain_roll_00001394_06
shared_gen_00001394_07,genuine,sd300c,development,7,00001394,00001394,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001394_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001394_roll_2000_07.png,sd300c_plain_roll_00001394_07,sd300c_plain_roll_00001394_07
shared_gen_00001394_08,genuine,sd300c,development,8,00001394,00001394,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001394_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001394_roll_2000_08.png,sd300c_plain_roll_00001394_08,sd300c_plain_roll_00001394_08
shared_gen_00001394_09,genuine,sd300c,development,9,00001394,00001394,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001394_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001394_roll_2000_09.png,sd300c_plain_roll_00001394_09,sd300c_plain_roll_00001394_09
shared_gen_00001394_10,genuine,sd300c,development,10,00001394,00001394,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001394_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001394_roll_2000_10.png,sd300c_plain_roll_00001394_10,sd300c_plain_roll_00001394_10
shared_gen_00001398_01,genuine,sd300c,development,1,00001398,00001398,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001398_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001398_roll_2000_01.png,sd300c_plain_roll_00001398_01,sd300c_plain_roll_00001398_01
shared_gen_00001398_02,genuine,sd300c,development,2,00001398,00001398,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001398_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001398_roll_2000_02.png,sd300c_plain_roll_00001398_02,sd300c_plain_roll_00001398_02
shared_gen_00001398_03,genuine,sd300c,development,3,00001398,00001398,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001398_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001398_roll_2000_03.png,sd300c_plain_roll_00001398_03,sd300c_plain_roll_00001398_03
shared_gen_00001398_04,genuine,sd300c,development,4,00001398,00001398,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001398_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001398_roll_2000_04.png,sd300c_plain_roll_00001398_04,sd300c_plain_roll_00001398_04
shared_gen_00001398_05,genuine,sd300c,development,5,00001398,00001398,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001398_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001398_roll_2000_05.png,sd300c_plain_roll_00001398_05,sd300c_plain_roll_00001398_05
shared_gen_00001398_06,genuine,sd300c,development,6,00001398,00001398,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001398_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001398_roll_2000_06.png,sd300c_plain_roll_00001398_06,sd300c_plain_roll_00001398_06
shared_gen_00001398_07,genuine,sd300c,development,7,00001398,00001398,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001398_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001398_roll_2000_07.png,sd300c_plain_roll_00001398_07,sd300c_plain_roll_00001398_07
shared_gen_00001398_08,genuine,sd300c,development,8,00001398,00001398,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001398_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001398_roll_2000_08.png,sd300c_plain_roll_00001398_08,sd300c_plain_roll_00001398_08
shared_gen_00001398_09,genuine,sd300c,development,9,00001398,00001398,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001398_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001398_roll_2000_09.png,sd300c_plain_roll_00001398_09,sd300c_plain_roll_00001398_09
shared_gen_00001398_10,genuine,sd300c,development,10,00001398,00001398,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001398_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001398_roll_2000_10.png,sd300c_plain_roll_00001398_10,sd300c_plain_roll_00001398_10
shared_gen_00001400_01,genuine,sd300c,development,1,00001400,00001400,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001400_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001400_roll_2000_01.png,sd300c_plain_roll_00001400_01,sd300c_plain_roll_00001400_01
shared_gen_00001400_02,genuine,sd300c,development,2,00001400,00001400,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001400_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001400_roll_2000_02.png,sd300c_plain_roll_00001400_02,sd300c_plain_roll_00001400_02
shared_gen_00001400_03,genuine,sd300c,development,3,00001400,00001400,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001400_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001400_roll_2000_03.png,sd300c_plain_roll_00001400_03,sd300c_plain_roll_00001400_03
shared_gen_00001400_04,genuine,sd300c,development,4,00001400,00001400,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001400_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001400_roll_2000_04.png,sd300c_plain_roll_00001400_04,sd300c_plain_roll_00001400_04
shared_gen_00001400_05,genuine,sd300c,development,5,00001400,00001400,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001400_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001400_roll_2000_05.png,sd300c_plain_roll_00001400_05,sd300c_plain_roll_00001400_05
shared_gen_00001400_06,genuine,sd300c,development,6,00001400,00001400,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001400_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001400_roll_2000_06.png,sd300c_plain_roll_00001400_06,sd300c_plain_roll_00001400_06
shared_gen_00001400_07,genuine,sd300c,development,7,00001400,00001400,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001400_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001400_roll_2000_07.png,sd300c_plain_roll_00001400_07,sd300c_plain_roll_00001400_07
shared_gen_00001400_08,genuine,sd300c,development,8,00001400,00001400,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001400_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001400_roll_2000_08.png,sd300c_plain_roll_00001400_08,sd300c_plain_roll_00001400_08
