accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b
shared_gen_00001380_06,genuine,sd300b,evaluation,6,00001380,00001380,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001380_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001380_roll_1000_06.png,sd300b_plain_roll_00001380_06,sd300b_plain_roll_00001380_06
shared_gen_00001380_07,genuine,sd300b,evaluation,7,00001380,00001380,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001380_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001380_roll_1000_07.png,sd300b_plain_roll_00001380_07,sd300b_plain_roll_00001380_07
shared_gen_00001380_08,genuine,sd300b,evaluation,8,00001380,00001380,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001380_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001380_roll_1000_08.png,sd300b_plain_roll_00001380_08,sd300b_plain_roll_00001380_08
shared_gen_00001380_09,genuine,sd300b,evaluation,9,00001380,00001380,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001380_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001380_roll_1000_09.png,sd300b_plain_roll_00001380_09,sd300b_plain_roll_00001380_09
shared_gen_00001380_10,genuine,sd300b,evaluation,10,00001380,00001380,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001380_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001380_roll_1000_10.png,sd300b_plain_roll_00001380_10,sd300b_plain_roll_00001380_10
shared_gen_00001382_01,genuine,sd300b,evaluation,1,00001382,00001382,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001382_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001382_roll_1000_01.png,sd300b_plain_roll_00001382_01,sd300b_plain_roll_00001382_01
shared_gen_00001382_02,genuine,sd300b,evaluation,2,00001382,00001382,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001382_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001382_roll_1000_02.png,sd300b_plain_roll_00001382_02,sd300b_plain_roll_00001382_02
shared_gen_00001382_03,genuine,sd300b,evaluation,3,00001382,00001382,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001382_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001382_roll_1000_03.png,sd300b_plain_roll_00001382_03,sd300b_plain_roll_00001382_03
shared_gen_00001382_04,genuine,sd300b,evaluation,4,00001382,00001382,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001382_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001382_roll_1000_04.png,sd300b_plain_roll_00001382_04,sd300b_plain_roll_00001382_04
shared_gen_00001382_05,genuine,sd300b,evaluation,5,00001382,00001382,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001382_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001382_roll_1000_05.png,sd300b_plain_roll_00001382_05,sd300b_plain_roll_00001382_05
shared_gen_00001382_06,genuine,sd300b,evaluation,6,00001382,00001382,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001382_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001382_roll_1000_06.png,sd300b_plain_roll_00001382_06,sd300b_plain_roll_00001382_06
shared_gen_00001382_07,genuine,sd300b,evaluation,7,00001382,00001382,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001382_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001382_roll_1000_07.png,sd300b_plain_roll_00001382_07,sd300b_plain_roll_00001382_07
shared_gen_00001382_08,genuine,sd300b,evaluation,8,00001382,00001382,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001382_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001382_roll_1000_08.png,sd300b_plain_roll_00001382_08,sd300b_plain_roll_00001382_08
shared_gen_00001382_09,genuine,sd300b,evaluation,9,00001382,00001382,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001382_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001382_roll_1000_09.png,sd300b_plain_roll_00001382_09,sd300b_plain_roll_00001382_09
shared_gen_00001382_10,genuine,sd300b,evaluation,10,00001382,00001382,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001382_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001382_roll_1000_10.png,sd300b_plain_roll_00001382_10,sd300b_plain_roll_00001382_10
shared_gen_00001383_01,genuine,sd300b,evaluation,1,00001383,00001383,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001383_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001383_roll_1000_01.png,sd300b_plain_roll_00001383_01,sd300b_plain_roll_00001383_01
shared_gen_00001383_02,genuine,sd300b,evaluation,2,00001383,00001383,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001383_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001383_roll_1000_02.png,sd300b_plain_roll_00001383_02,sd300b_plain_roll_00001383_02
shared_gen_00001383_03,genuine,sd300b,evaluation,3,00001383,00001383,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001383_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001383_roll_1000_03.png,sd300b_plain_roll_00001383_03,sd300b_plain_roll_00001383_03
shared_gen_00001383_04,genuine,sd300b,evaluation,4,00001383,00001383,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001383_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001383_roll_1000_04.png,sd300b_plain_roll_00001383_04,sd300b_plain_roll_00001383_04
shared_gen_00001383_05,genuine,sd300b,evaluation,5,00001383,00001383,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001383_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001383_roll_1000_05.png,sd300b_plain_roll_00001383_05,sd300b_plain_roll_00001383_05
shared_gen_00001383_06,genuine,sd300b,evaluation,6,00001383,00001383,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001383_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001383_roll_1000_06.png,sd300b_plain_roll_00001383_06,sd300b_plain_roll_00001383_06
shared_gen_00001383_07,genuine,sd300b,evaluation,7,00001383,00001383,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001383_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001383_roll_1000_07.png,sd300b_plain_roll_00001383_07,sd300b_plain_roll_00001383_07
shared_gen_00001383_08,genuine,sd300b,evaluation,8,00001383,00001383,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001383_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001383_roll_1000_08.png,sd300b_plain_roll_00001383_08,sd300b_plain_roll_00001383_08
shared_gen_00001383_09,genuine,sd300b,evaluation,9,00001383,00001383,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001383_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001383_roll_1000_09.png,sd300b_plain_roll_00001383_09,sd300b_plain_roll_00001383_09
shared_gen_00001384_01,genuine,sd300b,evaluation,1,00001384,00001384,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001384_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001384_roll_1000_01.png,sd300b_plain_roll_00001384_01,sd300b_plain_roll_00001384_01
shared_gen_00001384_02,genuine,sd300b,evaluation,2,00001384,00001384,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001384_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001384_roll_1000_02.png,sd300b_plain_roll_00001384_02,sd300b_plain_roll_00001384_02
shared_gen_00001384_03,genuine,sd300b,evaluation,3,00001384,00001384,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001384_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001384_roll_1000_03.png,sd300b_plain_roll_00001384_03,sd300b_plain_roll_00001384_03
shared_gen_00001384_04,genuine,sd300b,evaluation,4,00001384,00001384,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001384_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001384_roll_1000_04.png,sd300b_plain_roll_00001384_04,sd300b_plain_roll_00001384_04
shared_gen_00001384_05,genuine,sd300b,evaluation,5,00001384,00001384,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001384_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001384_roll_1000_05.png,sd300b_plain_roll_00001384_05,sd300b_plain_roll_00001384_05
shared_gen_00001384_06,genuine,sd300b,evaluation,6,00001384,00001384,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001384_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001384_roll_1000_06.png,sd300b_plain_roll_00001384_06,sd300b_plain_roll_00001384_06
shared_gen_00001384_07,genuine,sd300b,evaluation,7,00001384,00001384,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001384_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001384_roll_1000_07.png,sd300b_plain_roll_00001384_07,sd300b_plain_roll_00001384_07
shared_gen_00001384_08,genuine,sd300b,evaluation,8,00001384,00001384,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001384_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001384_roll_1000_08.png,sd300b_plain_roll_00001384_08,sd300b_plain_roll_00001384_08
shared_gen_00001384_09,genuine,sd300b,evaluation,9,00001384,00001384,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001384_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001384_roll_1000_09.png,sd300b_plain_roll_00001384_09,sd300b_plain_roll_00001384_09
shared_gen_00001384_10,genuine,sd300b,evaluation,10,00001384,00001384,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001384_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001384_roll_1000_10.png,sd300b_plain_roll_00001384_10,sd300b_plain_roll_00001384_10
shared_gen_00001386_01,genuine,sd300b,evaluation,1,00001386,00001386,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001386_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001386_roll_1000_01.png,sd300b_plain_roll_00001386_01,sd300b_plain_roll_00001386_01
shared_gen_00001386_02,genuine,sd300b,evaluation,2,00001386,00001386,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001386_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001386_roll_1000_02.png,sd300b_plain_roll_00001386_02,sd300b_plain_roll_00001386_02
shared_gen_00001386_03,genuine,sd300b,evaluation,3,00001386,00001386,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001386_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001386_roll_1000_03.png,sd300b_plain_roll_00001386_03,sd300b_plain_roll_00001386_03
shared_gen_00001386_04,genuine,sd300b,evaluation,4,00001386,00001386,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001386_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001386_roll_1000_04.png,sd300b_plain_roll_00001386_04,sd300b_plain_roll_00001386_04
shared_gen_00001386_05,genuine,sd300b,evaluation,5,00001386,00001386,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001386_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001386_roll_1000_05.png,sd300b_plain_roll_00001386_05,sd300b_plain_roll_00001386_05
shared_gen_00001386_06,genuine,sd300b,evaluation,6,00001386,00001386,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001386_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001386_roll_1000_06.png,sd300b_plain_roll_00001386_06,sd300b_plain_roll_00001386_06
shared_gen_00001386_07,genuine,sd300b,evaluation,7,00001386,00001386,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001386_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001386_roll_1000_07.png,sd300b_plain_roll_00001386_07,sd300b_plain_roll_00001386_07
shared_gen_00001386_08,genuine,sd300b,evaluation,8,00001386,00001386,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001386_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001386_roll_1000_08.png,sd300b_plain_roll_00001386_08,sd300b_plain_roll_00001386_08
shared_gen_00001386_09,genuine,sd300b,evaluation,9,00001386,00001386,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001386_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001386_roll_1000_09.png,sd300b_plain_roll_00001386_09,sd300b_plain_roll_00001386_09
shared_gen_00001386_10,genuine,sd300b,evaluation,10,00001386,00001386,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001386_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001386_roll_1000_10.png,sd300b_plain_roll_00001386_10,sd300b_plain_roll_00001386_10
shared_gen_00001388_01,genuine,sd300b,evaluation,1,00001388,00001388,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001388_roll_1000_01.png,sd300b_plain_roll_00001388_01,sd300b_plain_roll_00001388_01
shared_gen_00001388_02,genuine,sd300b,evaluation,2,00001388,00001388,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001388_roll_1000_02.png,sd300b_plain_roll_00001388_02,sd300b_plain_roll_00001388_02
shared_gen_00001388_03,genuine,sd300b,evaluation,3,00001388,00001388,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001388_roll_1000_03.png,sd300b_plain_roll_00001388_03,sd300b_plain_roll_00001388_03
shared_gen_00001388_04,genuine,sd300b,evaluation,4,00001388,00001388,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001388_roll_1000_04.png,sd300b_plain_roll_00001388_04,sd300b_plain_roll_00001388_04
shared_gen_00001388_05,genuine,sd300b,evaluation,5,00001388,00001388,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001388_roll_1000_05.png,sd300b_plain_roll_00001388_05,sd300b_plain_roll_00001388_05
shared_gen_00001388_06,genuine,sd300b,evaluation,6,00001388,00001388,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001388_roll_1000_06.png,sd300b_plain_roll_00001388_06,sd300b_plain_roll_00001388_06
shared_gen_00001388_07,genuine,sd300b,evaluation,7,00001388,00001388,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001388_roll_1000_07.png,sd300b_plain_roll_00001388_07,sd300b_plain_roll_00001388_07
shared_gen_00001388_08,genuine,sd300b,evaluation,8,00001388,00001388,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001388_roll_1000_08.png,sd300b_plain_roll_00001388_08,sd300b_plain_roll_00001388_08
shared_gen_00001388_09,genuine,sd300b,evaluation,9,00001388,00001388,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001388_roll_1000_09.png,sd300b_plain_roll_00001388_09,sd300b_plain_roll_00001388_09
shared_gen_00001388_10,genuine,sd300b,evaluation,10,00001388,00001388,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001388_roll_1000_10.png,sd300b_plain_roll_00001388_10,sd300b_plain_roll_00001388_10
shared_gen_00001389_01,genuine,sd300b,evaluation,1,00001389,00001389,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001389_roll_1000_01.png,sd300b_plain_roll_00001389_01,sd300b_plain_roll_00001389_01
shared_gen_00001389_02,genuine,sd300b,evaluation,2,00001389,00001389,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001389_roll_1000_02.png,sd300b_plain_roll_00001389_02,sd300b_plain_roll_00001389_02
shared_gen_00001389_03,genuine,sd300b,evaluation,3,00001389,00001389,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001389_roll_1000_03.png,sd300b_plain_roll_00001389_03,sd300b_plain_roll_00001389_03
shared_gen_00001389_04,genuine,sd300b,evaluation,4,00001389,00001389,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001389_roll_1000_04.png,sd300b_plain_roll_00001389_04,sd300b_plain_roll_00001389_04
shared_gen_00001389_05,genuine,sd300b,evaluation,5,00001389,00001389,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001389_roll_1000_05.png,sd300b_plain_roll_00001389_05,sd300b_plain_roll_00001389_05
shared_gen_00001389_06,genuine,sd300b,evaluation,6,00001389,00001389,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001389_roll_1000_06.png,sd300b_plain_roll_00001389_06,sd300b_plain_roll_00001389_06
shared_gen_00001389_07,genuine,sd300b,evaluation,7,00001389,00001389,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001389_roll_1000_07.png,sd300b_plain_roll_00001389_07,sd300b_plain_roll_00001389_07
shared_gen_00001389_08,genuine,sd300b,evaluation,8,00001389,00001389,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001389_roll_1000_08.png,sd300b_plain_roll_00001389_08,sd300b_plain_roll_00001389_08
shared_gen_00001389_09,genuine,sd300b,evaluation,9,00001389,00001389,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001389_roll_1000_09.png,sd300b_plain_roll_00001389_09,sd300b_plain_roll_00001389_09
shared_gen_00001389_10,genuine,sd300b,evaluation,10,00001389,00001389,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001389_roll_1000_10.png,sd300b_plain_roll_00001389_10,sd300b_plain_roll_00001389_10
shared_gen_00001390_01,genuine,sd300b,evaluation,1,00001390,00001390,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001390_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001390_roll_1000_01.png,sd300b_plain_roll_00001390_01,sd300b_plain_roll_00001390_01
shared_gen_00001390_02,genuine,sd300b,evaluation,2,00001390,00001390,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001390_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001390_roll_1000_02.png,sd300b_plain_roll_00001390_02,sd300b_plain_roll_00001390_02
shared_gen_00001390_03,genuine,sd300b,evaluation,3,00001390,00001390,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001390_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001390_roll_1000_03.png,sd300b_plain_roll_00001390_03,sd300b_plain_roll_00001390_03
shared_gen_00001390_04,genuine,sd300b,evaluation,4,00001390,00001390,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001390_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001390_roll_1000_04.png,sd300b_plain_roll_00001390_04,sd300b_plain_roll_00001390_04
shared_gen_00001390_05,genuine,sd300b,evaluation,5,00001390,00001390,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001390_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001390_roll_1000_05.png,sd300b_plain_roll_00001390_05,sd300b_plain_roll_00001390_05
shared_gen_00001390_06,genuine,sd300b,evaluation,6,00001390,00001390,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001390_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001390_roll_1000_06.png,sd300b_plain_roll_00001390_06,sd300b_plain_roll_00001390_06
shared_gen_00001390_07,genuine,sd300b,evaluation,7,00001390,00001390,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001390_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001390_roll_1000_07.png,sd300b_plain_roll_00001390_07,sd300b_plain_roll_00001390_07
shared_gen_00001390_08,genuine,sd300b,evaluation,8,00001390,00001390,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001390_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001390_roll_1000_08.png,sd300b_plain_roll_00001390_08,sd300b_plain_roll_00001390_08
shared_gen_00001390_09,genuine,sd300b,evaluation,9,00001390,00001390,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001390_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001390_roll_1000_09.png,sd300b_plain_roll_00001390_09,sd300b_plain_roll_00001390_09
shared_gen_00001390_10,genuine,sd300b,evaluation,10,00001390,00001390,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001390_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001390_roll_1000_10.png,sd300b_plain_roll_00001390_10,sd300b_plain_roll_00001390_10
shared_gen_00001391_01,genuine,sd300b,evaluation,1,00001391,00001391,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001391_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001391_roll_1000_01.png,sd300b_plain_roll_00001391_01,sd300b_plain_roll_00001391_01
shared_gen_00001391_02,genuine,sd300b,evaluation,2,00001391,00001391,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001391_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001391_roll_1000_02.png,sd300b_plain_roll_00001391_02,sd300b_plain_roll_00001391_02
shared_gen_00001391_03,genuine,sd300b,evaluation,3,00001391,00001391,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001391_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001391_roll_1000_03.png,sd300b_plain_roll_00001391_03,sd300b_plain_roll_00001391_03
shared_gen_00001391_04,genuine,sd300b,evaluation,4,00001391,00001391,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001391_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001391_roll_1000_04.png,sd300b_plain_roll_00001391_04,sd300b_plain_roll_00001391_04
shared_gen_00001391_05,genuine,sd300b,evaluation,5,00001391,00001391,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001391_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001391_roll_1000_05.png,sd300b_plain_roll_00001391_05,sd300b_plain_roll_00001391_05
shared_gen_00001391_06,genuine,sd300b,evaluation,6,00001391,00001391,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001391_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001391_roll_1000_06.png,sd300b_plain_roll_00001391_06,sd300b_plain_roll_00001391_06
shared_gen_00001391_07,genuine,sd300b,evaluation,7,00001391,00001391,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001391_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001391_roll_1000_07.png,sd300b_plain_roll_00001391_07,sd300b_plain_roll_00001391_07
shared_gen_00001391_08,genuine,sd300b,evaluation,8,00001391,00001391,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001391_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001391_roll_1000_08.png,sd300b_plain_roll_00001391_08,sd300b_plain_roll_00001391_08
