accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b,score_schema_version,method,method_version,frozen_config_hash,implementation_hash,score_producing_implementation_hash,accuracy_runner_sha256,score_direction,raw_score,status,error_code,error_message,prepare_a_diagnostics_json,prepare_b_diagnostics_json,compare_diagnostics_json,representation_cache_scope_id,prepared_image_key_a,prepared_image_key_b,representation_format_a,representation_format_b,representation_version_a,representation_version_b,score_origin,source_primary_pair_id,source_primary_bundle,source_primary_config_hash,source_primary_implementation_hash,source_primary_sidecar_jar_sha256
shared_gen_00001322_05,genuine,sd300b,development,5,00001322,00001322,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001322_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001322_roll_1000_05.png,sd300b_plain_roll_00001322_05,sd300b_plain_roll_00001322_05,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,0.0,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,005d245d9f8a30e14fd0afaa0a51e09620a0c4306cc6ee160be75bc96a26a9c0,866c328b08d940da9cefaf4a42a852f2d1e6360d65f3a691fe18f1356d84897d,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001322_06,genuine,sd300b,development,6,00001322,00001322,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001322_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001322_roll_1000_06.png,sd300b_plain_roll_00001322_06,sd300b_plain_roll_00001322_06,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,1.5755861994903992,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,cc9833e9b6f07213fafea24b4a8ed5817984007739b12af26e32848d04e9d7b3,124ada871112f021459042d0156a9c81a52ba7f7acf0914245368f1ceaef9f21,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001322_07,genuine,sd300b,development,7,00001322,00001322,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001322_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001322_roll_1000_07.png,sd300b_plain_roll_00001322_07,sd300b_plain_roll_00001322_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,159.3911465709991,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,9417b8a2b376df92b7ff03c772725a028fa146f194dd89bc1b6fec1749905d42,463668831bb112ea1abea6a88e8db931a8cbf087d14f97a08dd588d099e4ad1f,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001322_08,genuine,sd300b,development,8,00001322,00001322,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001322_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001322_roll_1000_08.png,sd300b_plain_roll_00001322_08,sd300b_plain_roll_00001322_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,31.761842760338848,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,f6b57bbc0ffb5ddf7eae1c4904aad882898df0b9c73d68a944a39635341f323d,81f4a754e4af215412d841cab916349f5d9dbdb45848a12c764b9b033ae31158,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001322_09,genuine,sd300b,development,9,00001322,00001322,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001322_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001322_roll_1000_09.png,sd300b_plain_roll_00001322_09,sd300b_plain_roll_00001322_09,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,0.0,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,76e38c1019b62185636bc67d3f16186cf16242c6a1bd0bdaff47d294258e0291,fea6eecb4554a1312a978c5fada9df09cf0bbaa88df48ec9abc60936fa800e1a,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001322_10,genuine,sd300b,development,10,00001322,00001322,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001322_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001322_roll_1000_10.png,sd300b_plain_roll_00001322_10,sd300b_plain_roll_00001322_10,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,0.339678758542229,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,8f06a5cb31d4b16e3153a7e44ee53bc6a8eb84ac314c2a509061bf9c7f436b94,9a35f5979d2e097b61bae2f493152b038dfb769c61d87bfb6654860115c6aa87,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001338_01,genuine,sd300b,development,1,00001338,00001338,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001338_roll_1000_01.png,sd300b_plain_roll_00001338_01,sd300b_plain_roll_00001338_01,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,185.38750596385964,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,4d7049b2a13c43c9a058efce09953926eb8e99a93ca0f03a6ada9405641c2b57,a360a8ad875343086193b40bf327b931297d9b60a27fc10391d432ec86d8acd8,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001338_02,genuine,sd300b,development,2,00001338,00001338,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001338_roll_1000_02.png,sd300b_plain_roll_00001338_02,sd300b_plain_roll_00001338_02,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,116.49100132980253,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,b607112618190406de4885f63ef16459215a8b6168bb3db87bcfa96b6d48530b,6bf54bda9dbc1e686060159a0f7557e4dda4e151d61fa3b9ae684ff9dca73b6d,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001338_03,genuine,sd300b,development,3,00001338,00001338,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001338_roll_1000_03.png,sd300b_plain_roll_00001338_03,sd300b_plain_roll_00001338_03,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,29.020022720584002,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,41cf837e74c9808d38763417e7c9a31b549aeaf64312662d9c63942c9b2e6d86,878c55b4aa4e6745ef2b0526e738b9c8b4bd81d7f4eea3120bfe0c4bb4cace36,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001338_04,genuine,sd300b,development,4,00001338,00001338,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001338_roll_1000_04.png,sd300b_plain_roll_00001338_04,sd300b_plain_roll_00001338_04,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,0.0,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,ffd2e8cc46a1ce3daddee50cfd776e6b80cb8c1267a66e3e9712ebeaa72fa8b7,1ca29200e3f24ee70df8086512b541a4a51cccc4c19bfcfdaee0507a62ab2932,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001338_05,genuine,sd300b,development,5,00001338,00001338,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001338_roll_1000_05.png,sd300b_plain_roll_00001338_05,sd300b_plain_roll_00001338_05,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,48.086567510265176,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,d0ae6f452906ec07f68a2de74e086e7021a728cc8f60f0651addcd4680d60c34,ebbdf19befe5f32b7ba9548c22dfabe01bb9855824dd515b90b8bd878850bf5c,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001338_06,genuine,sd300b,development,6,00001338,00001338,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001338_roll_1000_06.png,sd300b_plain_roll_00001338_06,sd300b_plain_roll_00001338_06,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,143.8545381349695,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,d26146c46a9e2bf1f903dba41efeb40bc21721a5a849ad0352251e8c0b69ac4a,899cc2d05d53b43e6877b37833bf5953bd9c2d4d2a19d5f88c1babf93a2e9268,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001338_07,genuine,sd300b,development,7,00001338,00001338,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001338_roll_1000_07.png,sd300b_plain_roll_00001338_07,sd300b_plain_roll_00001338_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,66.65192973423294,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,c7d666edce1e21dbff64a0acd6ae33a9105de4c3fb255b02a241ede8612548fd,a659236fe095767888d28c60788ccf316c09bb86f85f16ca4a8b88bbb4fcbbf1,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001338_08,genuine,sd300b,development,8,00001338,00001338,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001338_roll_1000_08.png,sd300b_plain_roll_00001338_08,sd300b_plain_roll_00001338_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,197.51798397861143,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,5667730d9a54d63514ebc6f71bf3218435f6949d87b857262fd4e9e50e2965cf,39893af47c632965252d79e254c6a8fcd8fd32a5c3889c6bff117db8ee34ae06,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001338_09,genuine,sd300b,development,9,00001338,00001338,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001338_roll_1000_09.png,sd300b_plain_roll_00001338_09,sd300b_plain_roll_00001338_09,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,123.8206714428953,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,b9dde00b452ca2dbf62eb6b4ff9417cc490d371ed1e3615f2386bf54cdc39ee3,789daecb9b024950fc8b9c9c30741499d2b65b1a2b44d66ce4bb5ac78e07eddd,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001338_10,genuine,sd300b,development,10,00001338,00001338,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001338_roll_1000_10.png,sd300b_plain_roll_00001338_10,sd300b_plain_roll_00001338_10,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,43.28004068511664,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,10ecb06f9efc90b2c41a717bb1c5de70b13470c453524e49b17e1a8b0518a1a4,dd51526534b3fce11dc865643830e38c80bf7319840df317d44f4fadb39ed603,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001339_01,genuine,sd300b,development,1,00001339,00001339,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001339_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001339_roll_1000_01.png,sd300b_plain_roll_00001339_01,sd300b_plain_roll_00001339_01,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,221.41642476549842,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,a43e5d2dd3b1cc2e02f53660f15c8057fb64143ef69092d1f6ffe24c30f3296c,4789075de708b009c4c5f76f067c7347ecc575775c55c73d16f0a4a6c5394f71,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001339_02,genuine,sd300b,development,2,00001339,00001339,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001339_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001339_roll_1000_02.png,sd300b_plain_roll_00001339_02,sd300b_plain_roll_00001339_02,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,178.8004966178423,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,740b1765a0f4bc1a7b224057e4d544d5166b88c2be212beace51cd180fd746d8,64a6525b2c5745b50405f7ef705fa5257ec6d6d3c2cda2cc8661f1a872e6e6bd,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001339_03,genuine,sd300b,development,3,00001339,00001339,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001339_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001339_roll_1000_03.png,sd300b_plain_roll_00001339_03,sd300b_plain_roll_00001339_03,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,188.01314093126047,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,9a5b918f8135ee337946d8b5be8b5ea05ad3fa0c35ccf030b7ce7a292045835f,3bc4885033c4182e64d20b73ba9a237a23fa4f9e78918b95a9dcc453aabff32b,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001339_04,genuine,sd300b,development,4,00001339,00001339,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001339_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001339_roll_1000_04.png,sd300b_plain_roll_00001339_04,sd300b_plain_roll_00001339_04,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,8.249392556744313,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,4e43c4b920e14fc50b66e3bfd5bd7df24c1e36d11cf4224acbe4be22f80a2100,b83ec9ab22c2bf61a18bc63fb429ad778c60880f3353c819fd726f64b4a1510b,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001339_05,genuine,sd300b,development,5,00001339,00001339,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001339_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001339_roll_1000_05.png,sd300b_plain_roll_00001339_05,sd300b_plain_roll_00001339_05,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,118.23484804256624,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,2338fb205f6313588078645e1a6d9c34eee2d4f5031dd6f89f01e360b278e2a1,c487c4afcceeaaf08974cc452185819973c01a27de02d42d290655488d516b60,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001339_06,genuine,sd300b,development,6,00001339,00001339,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001339_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001339_roll_1000_06.png,sd300b_plain_roll_00001339_06,sd300b_plain_roll_00001339_06,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,336.0743053529223,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,c88c3ce353b8063479c976c551a2988c8d9a94fc9f98b8cd83a40947e4aca2b4,c79b405717a1bec7b8d5014b20f9a535f8258af6830ba261cadd338f2384d19b,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001339_07,genuine,sd300b,development,7,00001339,00001339,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001339_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001339_roll_1000_07.png,sd300b_plain_roll_00001339_07,sd300b_plain_roll_00001339_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,117.2492230225708,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,90a1dbdd733b478d9be5326e1ba903aa1f5f709d5c1c9210bb56373d66ad65f4,03d784f70eb154d9dd5b29168d27e26b9c61e02317a2d115892014b41669c93d,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001339_08,genuine,sd300b,development,8,00001339,00001339,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001339_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001339_roll_1000_08.png,sd300b_plain_roll_00001339_08,sd300b_plain_roll_00001339_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,172.6042159468392,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,9969ad69a891129d0c012bb24dabbdc9bc4f9222aee2342295e3acd8497f29fe,311a6f0fce87253d7d65e0d4c0d991a4c720a91a78018846cc4443c81e745f60,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
