pair_id,dataset,protocol,subject_id,canonical_finger_position,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b
sd300b_plain_self_00001521_05,sd300b,plain_self,00001521,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001521_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001521_plain_1000_05.png
sd300b_plain_self_00001523_04,sd300b,plain_self,00001523,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001523_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001523_plain_1000_04.png
sd300b_plain_self_00001525_06,sd300b,plain_self,00001525,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001525_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001525_plain_1000_12.png
sd300b_plain_self_00001530_01,sd300b,plain_self,00001530,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001530_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001530_plain_1000_11.png
sd300b_plain_self_00001532_03,sd300b,plain_self,00001532,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001532_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001532_plain_1000_03.png
sd300b_plain_self_00001533_10,sd300b,plain_self,00001533,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001533_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001533_plain_1000_10.png
sd300b_plain_self_00001544_03,sd300b,plain_self,00001544,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001544_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001544_plain_1000_03.png
sd300b_plain_self_00001549_01,sd300b,plain_self,00001549,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001549_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001549_plain_1000_11.png
sd300b_plain_self_00001550_03,sd300b,plain_self,00001550,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_03.png
sd300b_plain_self_00001550_04,sd300b,plain_self,00001550,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_04.png
sd300b_plain_self_00001550_05,sd300b,plain_self,00001550,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_05.png
sd300b_plain_self_00001550_07,sd300b,plain_self,00001550,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_07.png
sd300b_plain_self_00001550_08,sd300b,plain_self,00001550,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_08.png
sd300b_plain_self_00001550_09,sd300b,plain_self,00001550,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_09.png
sd300b_plain_self_00001550_10,sd300b,plain_self,00001550,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001550_plain_1000_10.png
sd300b_plain_self_00001572_06,sd300b,plain_self,00001572,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001572_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001572_plain_1000_12.png
sd300b_plain_self_00001586_06,sd300b,plain_self,00001586,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001586_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001586_plain_1000_12.png
sd300b_plain_self_00001605_04,sd300b,plain_self,00001605,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001605_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001605_plain_1000_04.png
sd300b_plain_self_00001629_03,sd300b,plain_self,00001629,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001629_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001629_plain_1000_03.png
sd300b_plain_self_00001629_04,sd300b,plain_self,00001629,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001629_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001629_plain_1000_04.png
sd300b_plain_self_00001629_05,sd300b,plain_self,00001629,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001629_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001629_plain_1000_05.png
sd300b_plain_self_00001629_07,sd300b,plain_self,00001629,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001629_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001629_plain_1000_07.png
sd300b_plain_self_00001629_10,sd300b,plain_self,00001629,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001629_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001629_plain_1000_10.png
sd300b_plain_self_00001635_02,sd300b,plain_self,00001635,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_02.png
sd300b_plain_self_00001635_03,sd300b,plain_self,00001635,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_03.png
sd300b_plain_self_00001635_05,sd300b,plain_self,00001635,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_05.png
sd300b_plain_self_00001635_07,sd300b,plain_self,00001635,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_07.png
sd300b_plain_self_00001635_09,sd300b,plain_self,00001635,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_09.png
sd300b_plain_self_00001635_10,sd300b,plain_self,00001635,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_10.png
sd300b_plain_self_00001637_05,sd300b,plain_self,00001637,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001637_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001637_plain_1000_05.png
sd300b_plain_self_00001643_09,sd300b,plain_self,00001643,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001643_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001643_plain_1000_09.png
sd300b_plain_self_00001644_03,sd300b,plain_self,00001644,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001644_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001644_plain_1000_03.png
sd300b_plain_self_00001645_10,sd300b,plain_self,00001645,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001645_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001645_plain_1000_10.png
sd300b_plain_self_00001646_01,sd300b,plain_self,00001646,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001646_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001646_plain_1000_11.png
sd300b_plain_self_00001649_10,sd300b,plain_self,00001649,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001649_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001649_plain_1000_10.png
sd300b_plain_self_00001650_02,sd300b,plain_self,00001650,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001650_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001650_plain_1000_02.png
sd300b_plain_self_00001654_05,sd300b,plain_self,00001654,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001654_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001654_plain_1000_05.png
sd300b_plain_self_00001655_05,sd300b,plain_self,00001655,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001655_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001655_plain_1000_05.png
sd300b_plain_self_00001656_01,sd300b,plain_self,00001656,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001656_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001656_plain_1000_11.png
sd300b_plain_self_00001660_09,sd300b,plain_self,00001660,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001660_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001660_plain_1000_09.png
sd300b_plain_self_00001667_02,sd300b,plain_self,00001667,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001667_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001667_plain_1000_02.png
sd300b_plain_self_00001667_03,sd300b,plain_self,00001667,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001667_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001667_plain_1000_03.png
sd300b_plain_self_00001667_05,sd300b,plain_self,00001667,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001667_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001667_plain_1000_05.png
sd300b_plain_self_00001667_10,sd300b,plain_self,00001667,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001667_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001667_plain_1000_10.png
sd300b_plain_self_00001678_05,sd300b,plain_self,00001678,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001678_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001678_plain_1000_05.png
sd300b_plain_self_00001678_10,sd300b,plain_self,00001678,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001678_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001678_plain_1000_10.png
sd300b_plain_self_00001685_05,sd300b,plain_self,00001685,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001685_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001685_plain_1000_05.png
sd300b_plain_self_00001686_04,sd300b,plain_self,00001686,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001686_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001686_plain_1000_04.png
sd300b_plain_self_00001686_05,sd300b,plain_self,00001686,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001686_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001686_plain_1000_05.png
sd300b_plain_self_00001686_08,sd300b,plain_self,00001686,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001686_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001686_plain_1000_08.png
sd300b_plain_self_00001686_09,sd300b,plain_self,00001686,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001686_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001686_plain_1000_09.png
sd300b_plain_self_00001686_10,sd300b,plain_self,00001686,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001686_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001686_plain_1000_10.png
sd300b_plain_self_00001694_08,sd300b,plain_self,00001694,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001694_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001694_plain_1000_08.png
sd300b_plain_self_00001695_03,sd300b,plain_self,00001695,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001695_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001695_plain_1000_03.png
sd300b_plain_self_00001698_02,sd300b,plain_self,00001698,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001698_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001698_plain_1000_02.png
sd300b_plain_self_00001702_02,sd300b,plain_self,00001702,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_02.png
sd300b_plain_self_00001702_04,sd300b,plain_self,00001702,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_04.png
sd300b_plain_self_00001714_08,sd300b,plain_self,00001714,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001714_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001714_plain_1000_08.png
sd300b_plain_self_00001715_10,sd300b,plain_self,00001715,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001715_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001715_plain_1000_10.png
sd300b_plain_self_00001721_01,sd300b,plain_self,00001721,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001721_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001721_plain_1000_11.png
sd300b_plain_self_00001721_10,sd300b,plain_self,00001721,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001721_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001721_plain_1000_10.png
sd300b_plain_self_00001724_05,sd300b,plain_self,00001724,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001724_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001724_plain_1000_05.png
sd300b_plain_self_00001724_09,sd300b,plain_self,00001724,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001724_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001724_plain_1000_09.png
sd300b_plain_self_00001725_02,sd300b,plain_self,00001725,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001725_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001725_plain_1000_02.png
sd300b_plain_self_00001725_08,sd300b,plain_self,00001725,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001725_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001725_plain_1000_08.png
sd300b_plain_self_00001725_09,sd300b,plain_self,00001725,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001725_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001725_plain_1000_09.png
sd300b_plain_self_00001725_10,sd300b,plain_self,00001725,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001725_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001725_plain_1000_10.png
sd300b_plain_self_00001731_02,sd300b,plain_self,00001731,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001731_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001731_plain_1000_02.png
sd300b_plain_self_00001732_02,sd300b,plain_self,00001732,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001732_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001732_plain_1000_02.png
sd300b_plain_self_00001732_06,sd300b,plain_self,00001732,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001732_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001732_plain_1000_12.png
sd300b_plain_self_00001733_06,sd300b,plain_self,00001733,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001733_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001733_plain_1000_12.png
sd300b_plain_self_00001738_01,sd300b,plain_self,00001738,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_11.png
sd300b_plain_self_00001738_02,sd300b,plain_self,00001738,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_02.png
sd300b_plain_self_00001738_03,sd300b,plain_self,00001738,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_03.png
sd300b_plain_self_00001738_04,sd300b,plain_self,00001738,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_04.png
sd300b_plain_self_00001738_06,sd300b,plain_self,00001738,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_12.png
sd300b_plain_self_00001738_07,sd300b,plain_self,00001738,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_07.png
sd300b_plain_self_00001738_08,sd300b,plain_self,00001738,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_08.png
sd300b_plain_self_00001738_09,sd300b,plain_self,00001738,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_09.png
sd300b_plain_self_00001738_10,sd300b,plain_self,00001738,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001738_plain_1000_10.png
sd300b_plain_self_00001743_08,sd300b,plain_self,00001743,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001743_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001743_plain_1000_08.png
sd300b_plain_self_00001750_10,sd300b,plain_self,00001750,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001750_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001750_plain_1000_10.png
sd300b_plain_self_00001751_02,sd300b,plain_self,00001751,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001751_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001751_plain_1000_02.png
sd300b_plain_self_00001751_09,sd300b,plain_self,00001751,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001751_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001751_plain_1000_09.png
sd300b_plain_self_00001758_10,sd300b,plain_self,00001758,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001758_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001758_plain_1000_10.png
sd300b_plain_self_00001761_07,sd300b,plain_self,00001761,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001761_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001761_plain_1000_07.png
sd300b_plain_self_00001762_05,sd300b,plain_self,00001762,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001762_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001762_plain_1000_05.png
sd300b_plain_self_00001762_09,sd300b,plain_self,00001762,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001762_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001762_plain_1000_09.png
sd300b_plain_self_00001764_01,sd300b,plain_self,00001764,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001764_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001764_plain_1000_11.png
sd300b_plain_self_00001767_06,sd300b,plain_self,00001767,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001767_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001767_plain_1000_12.png
sd300b_plain_self_00001769_10,sd300b,plain_self,00001769,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001769_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001769_plain_1000_10.png
sd300b_plain_self_00001774_03,sd300b,plain_self,00001774,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001774_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001774_plain_1000_03.png
sd300b_plain_self_00001780_10,sd300b,plain_self,00001780,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001780_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001780_plain_1000_10.png
sd300b_plain_self_00001798_01,sd300b,plain_self,00001798,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001798_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001798_plain_1000_11.png
sd300b_plain_self_00001819_03,sd300b,plain_self,00001819,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001819_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001819_plain_1000_03.png
sd300b_plain_self_00001819_05,sd300b,plain_self,00001819,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001819_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001819_plain_1000_05.png
sd300b_plain_self_00001824_08,sd300b,plain_self,00001824,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001824_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001824_plain_1000_08.png
sd300b_plain_self_00001831_05,sd300b,plain_self,00001831,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001831_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001831_plain_1000_05.png
sd300b_plain_self_00001834_02,sd300b,plain_self,00001834,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001834_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001834_plain_1000_02.png
sd300b_plain_self_00001834_05,sd300b,plain_self,00001834,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001834_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001834_plain_1000_05.png
sd300b_plain_self_00001834_09,sd300b,plain_self,00001834,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001834_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001834_plain_1000_09.png
sd300b_plain_self_00001834_10,sd300b,plain_self,00001834,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001834_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001834_plain_1000_10.png
sd300b_plain_self_00001835_08,sd300b,plain_self,00001835,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001835_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001835_plain_1000_08.png
sd300b_plain_self_00001842_04,sd300b,plain_self,00001842,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001842_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001842_plain_1000_04.png
sd300b_plain_self_00001842_07,sd300b,plain_self,00001842,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001842_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001842_plain_1000_07.png
sd300b_plain_self_00001847_10,sd300b,plain_self,00001847,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001847_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001847_plain_1000_10.png
