accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b,score_schema_version,method,method_version,frozen_config_hash,implementation_hash,score_producing_implementation_hash,accuracy_runner_sha256,score_direction,raw_score,status,error_code,error_message,prepare_a_diagnostics_json,prepare_b_diagnostics_json,compare_diagnostics_json,representation_cache_scope_id,prepared_image_key_a,prepared_image_key_b,representation_format_a,representation_format_b,representation_version_a,representation_version_b,score_origin,source_primary_pair_id,source_primary_bundle,source_primary_config_hash,source_primary_implementation_hash,source_primary_sidecar_jar_sha256
shared_gen_00001602_02,genuine,sd300c,development,2,00001602,00001602,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001602_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001602_roll_2000_02.png,sd300c_plain_roll_00001602_02,sd300c_plain_roll_00001602_02,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,192.00115486844174,ok,,,{},{},{},not_applicable_reused_validated_primary,af1916bd23156dbced87bedb140565eba442cadea60806d287e2ce7233f786fd,c7a9a1b0a290d0fca2250be0daee69b15985ac1d46ec1594fed9ee53e5c64ecd,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001602_02,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001602_03,genuine,sd300c,development,3,00001602,00001602,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001602_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001602_roll_2000_03.png,sd300c_plain_roll_00001602_03,sd300c_plain_roll_00001602_03,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,244.62667655340226,ok,,,{},{},{},not_applicable_reused_validated_primary,d5f0f89c13caa256cff52ff47977bb63dcae467962af8cbe6f2fcd2f0a1a4af6,606b966cca1b8586db925d463746597a3155bd84a62c0d68990433c0eb01e911,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001602_03,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001602_04,genuine,sd300c,development,4,00001602,00001602,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001602_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001602_roll_2000_04.png,sd300c_plain_roll_00001602_04,sd300c_plain_roll_00001602_04,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,182.4887667312447,ok,,,{},{},{},not_applicable_reused_validated_primary,c76f402ae15649bcd532b2156e2abd1b771f0ee11ffd32be9bd22e142fdb22c5,61d989ade86ad6a914b37d6568a96e23cdf47debcc9fc0ff5bfbf1e68cbd82de,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001602_04,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001602_05,genuine,sd300c,development,5,00001602,00001602,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001602_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001602_roll_2000_05.png,sd300c_plain_roll_00001602_05,sd300c_plain_roll_00001602_05,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,13.562996456593988,ok,,,{},{},{},not_applicable_reused_validated_primary,a4dd87ea4ae378cc10055834af6395bf8f8ea8a4969456794785c600bc5d5126,a46b788310a3e06b7766d668755002b2202d4225b649d02482145b9aa5b5aa8a,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001602_05,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001602_06,genuine,sd300c,development,6,00001602,00001602,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001602_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001602_roll_2000_06.png,sd300c_plain_roll_00001602_06,sd300c_plain_roll_00001602_06,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,144.5531906723677,ok,,,{},{},{},not_applicable_reused_validated_primary,2a4248ede204fd77ca64a834b45318bdb564ea5375d222b39d9b0a3a1bc45af1,d3324afc0d04d8cdcf11deaebdb12a4d3e230be0664759b560c2cfda157af1b1,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001602_06,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001602_07,genuine,sd300c,development,7,00001602,00001602,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001602_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001602_roll_2000_07.png,sd300c_plain_roll_00001602_07,sd300c_plain_roll_00001602_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,149.4795261431511,ok,,,{},{},{},not_applicable_reused_validated_primary,4687f643832fbcaa6c9651831766df0db0262da7b5704d295a8354b2d802f6b9,c044957b98995d488a0732ec299b8c9c91133e9ef60c00e8da26f771b3222ab2,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001602_07,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001602_08,genuine,sd300c,development,8,00001602,00001602,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001602_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001602_roll_2000_08.png,sd300c_plain_roll_00001602_08,sd300c_plain_roll_00001602_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,109.93354766739151,ok,,,{},{},{},not_applicable_reused_validated_primary,551cbb51160b9c5702a77f74625a9931552f9ff4c377225be2878db1fb36c0f7,370e196df771f2de6a4bcbfb8ae1e6eb3912a7ef0df74ef570877c6411d1d73b,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001602_08,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001602_09,genuine,sd300c,development,9,00001602,00001602,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001602_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001602_roll_2000_09.png,sd300c_plain_roll_00001602_09,sd300c_plain_roll_00001602_09,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,128.078304374309,ok,,,{},{},{},not_applicable_reused_validated_primary,0ef41f01332c01efa71848db27a846fcfc95c08f925c62e384905ced77e86dff,79808d780f4b0c08e8f11a940a09578059670411a36e0f3cf612144d49442fd0,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001602_09,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001602_10,genuine,sd300c,development,10,00001602,00001602,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001602_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001602_roll_2000_10.png,sd300c_plain_roll_00001602_10,sd300c_plain_roll_00001602_10,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,24.53095241727042,ok,,,{},{},{},not_applicable_reused_validated_primary,c5ba5e6768e2c9fc7a28fbe234565fb209ae2d9c0a1ba02ca03854b95a976009,fb5d40130da5cf2cfc4747f10b65e73db8008930f69e04f34ef0ef5fbc906818,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001602_10,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001604_01,genuine,sd300c,development,1,00001604,00001604,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001604_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001604_roll_2000_01.png,sd300c_plain_roll_00001604_01,sd300c_plain_roll_00001604_01,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,197.9232680016474,ok,,,{},{},{},not_applicable_reused_validated_primary,6800843fd27dfd15e862bed9ec79ab8ec18c1db7c15c1913c2a6b53d842fb4c9,986fc298b7e2b22b707a23a0f2feec5d042841e48879272145fb0fa81291d286,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001604_01,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001604_02,genuine,sd300c,development,2,00001604,00001604,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001604_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001604_roll_2000_02.png,sd300c_plain_roll_00001604_02,sd300c_plain_roll_00001604_02,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,253.02689704496677,ok,,,{},{},{},not_applicable_reused_validated_primary,49c9588e5589bd6b7768166c72a8a7b1f2f795e7c1cc8d976ccb5f9f9047cb6a,a02cba7f0db2cba11cee58c07580fbe13aba02b0451d26c258197d8cf98f3253,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001604_02,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001604_03,genuine,sd300c,development,3,00001604,00001604,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001604_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001604_roll_2000_03.png,sd300c_plain_roll_00001604_03,sd300c_plain_roll_00001604_03,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,126.33541099934173,ok,,,{},{},{},not_applicable_reused_validated_primary,cddf564c22f66f14827a40ae148537eaed70e931ec780dad53a6be0afeb8ac37,9633e03d590a64ecb3500e6300306678b2e7179a84d583cf0f033a8985b5f559,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001604_03,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001604_04,genuine,sd300c,development,4,00001604,00001604,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001604_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001604_roll_2000_04.png,sd300c_plain_roll_00001604_04,sd300c_plain_roll_00001604_04,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,144.9434158190951,ok,,,{},{},{},not_applicable_reused_validated_primary,82db2737d636b15542a3833478c47efdf9ce42e02a19d686a9ad94622966b7b2,17a9d2cda14b351515f6b6b7719ecac1177530c0d529a5c46449a8e1baae0b3f,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001604_04,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001604_05,genuine,sd300c,development,5,00001604,00001604,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001604_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001604_roll_2000_05.png,sd300c_plain_roll_00001604_05,sd300c_plain_roll_00001604_05,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,57.603183593314576,ok,,,{},{},{},not_applicable_reused_validated_primary,d2106d33ba06220d14b470dc260b9ce0a98f6f0eed0bf7fd99ec2bab971ac4c7,bdd0f875596b2015e12e4150375430f04c42b0b0394992d55ffee966911cb13e,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001604_05,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001604_06,genuine,sd300c,development,6,00001604,00001604,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001604_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001604_roll_2000_06.png,sd300c_plain_roll_00001604_06,sd300c_plain_roll_00001604_06,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,271.3600259016751,ok,,,{},{},{},not_applicable_reused_validated_primary,b8301ecab7ea74bd4842ee543445864a20dd3fcadd02f6f66d7c7045d99dbb89,480f44496dd7aab7ebeba22b1be313c6a0f889804b9bd59f7344b7e7d8ef70e4,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001604_06,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001604_07,genuine,sd300c,development,7,00001604,00001604,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001604_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001604_roll_2000_07.png,sd300c_plain_roll_00001604_07,sd300c_plain_roll_00001604_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,80.2682500527443,ok,,,{},{},{},not_applicable_reused_validated_primary,54a1b71bf40beee6501f671f490e6de6f95072819e64b66c09393eb616c41426,42c48a3c351c7d8fbed81f2a52e92d76b04eefb91c42bb1e1898449455bfbe48,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001604_07,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001604_08,genuine,sd300c,development,8,00001604,00001604,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001604_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001604_roll_2000_08.png,sd300c_plain_roll_00001604_08,sd300c_plain_roll_00001604_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,140.8405069948679,ok,,,{},{},{},not_applicable_reused_validated_primary,fcf5574e5a6be14ca44e92050220f97ea697cf0cf1c06166e65c8b67509b36fd,56c907bccc6b159f469a3d9720e11cca48db02efd00acf6ead22d161e7c3e784,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001604_08,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
