protocol,subject_id,canonical_finger_position,strata,sd300b_pair_id,sd300c_pair_id,sd300b_primary_raw_score,sd300c_primary_raw_score
plain_roll,00001261,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001261_02,sd300c_plain_roll_00001261_02,0.0,0.0
plain_roll,00001261,3,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001261_03,sd300c_plain_roll_00001261_03,0.0,0.0
plain_roll,00001261,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001261_04,sd300c_plain_roll_00001261_04,0.0,2.0913982963853313
plain_roll,00001261,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001261_05,sd300c_plain_roll_00001261_05,0.0,0.34030091522488437
plain_roll,00001261,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001261_10,sd300c_plain_roll_00001261_10,1.0591462937131721,0.0
plain_roll,00001262,3,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001262_03,sd300c_plain_roll_00001262_03,1.700867453062905,0.0
plain_roll,00001262,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001262_04,sd300c_plain_roll_00001262_04,0.0,0.0
plain_roll,00001262,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001262_05,sd300c_plain_roll_00001262_05,0.0,0.0
plain_roll,00001262,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001262_09,sd300c_plain_roll_00001262_09,0.0,5.468545296068525
plain_roll,00001262,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001262_10,sd300c_plain_roll_00001262_10,0.0,0.0
plain_roll,00001264,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001264_04,sd300c_plain_roll_00001264_04,0.0,0.0
plain_roll,00001264,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001264_05,sd300c_plain_roll_00001264_05,0.0,5.22709340373174
plain_roll,00001264,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001264_08,sd300c_plain_roll_00001264_08,0.0,0.0
plain_roll,00001264,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001264_10,sd300c_plain_roll_00001264_10,1.145116340859912,0.0
plain_roll,00001265,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001265_05,sd300c_plain_roll_00001265_05,0.0,0.0
plain_roll,00001266,2,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001266_02,sd300c_plain_roll_00001266_02,0.1927825595507729,0.0
plain_roll,00001266,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001266_04,sd300c_plain_roll_00001266_04,0.0,8.736411783799026
plain_roll,00001266,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001266_09,sd300c_plain_roll_00001266_09,0.0,0.3239198771531672
plain_roll,00001266,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001266_10,sd300c_plain_roll_00001266_10,0.0,0.0
plain_roll,00001267,7,deterministic_positive_sample,sd300b_plain_roll_00001267_07,sd300c_plain_roll_00001267_07,47.26331644808507,30.682958508735723
plain_roll,00001268,6,deterministic_positive_sample,sd300b_plain_roll_00001268_06,sd300c_plain_roll_00001268_06,159.73688060342135,126.30201804554362
plain_roll,00001271,7,low_positive_both_resolutions,sd300b_plain_roll_00001271_07,sd300c_plain_roll_00001271_07,8.32235553940074,0.14323286759576015
plain_roll,00001274,1,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001274_01,sd300c_plain_roll_00001274_01,0.0,0.0
plain_roll,00001274,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001274_10,sd300c_plain_roll_00001274_10,0.0,0.0
plain_roll,00001275,7,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001275_07,sd300c_plain_roll_00001275_07,0.0,99.05827055985588
plain_roll,00001275,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001275_10,sd300c_plain_roll_00001275_10,0.0,0.0
plain_roll,00001278,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001278_05,sd300c_plain_roll_00001278_05,21.106349257672107,0.0
plain_roll,00001278,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001278_09,sd300c_plain_roll_00001278_09,2.668421517283842,0.0
plain_roll,00001278,10,low_positive_both_resolutions,sd300b_plain_roll_00001278_10,sd300c_plain_roll_00001278_10,0.0023919183969752095,4.821431828440801
plain_roll,00001279,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001279_10,sd300c_plain_roll_00001279_10,0.3329986228984476,0.0
plain_roll,00001280,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001280_04,sd300c_plain_roll_00001280_04,1.2799447963649015,0.0
plain_roll,00001280,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001280_06,sd300c_plain_roll_00001280_06,0.0,47.2327167567496
plain_roll,00001280,8,low_positive_both_resolutions,sd300b_plain_roll_00001280_08,sd300c_plain_roll_00001280_08,0.04949623608818275,9.962741492926353
plain_roll,00001280,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001280_09,sd300c_plain_roll_00001280_09,0.0,0.0
plain_roll,00001281,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001281_01,sd300c_plain_roll_00001281_01,98.57199465719103,0.0
plain_roll,00001281,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001281_02,sd300c_plain_roll_00001281_02,0.0,0.0
plain_roll,00001281,3,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001281_03,sd300c_plain_roll_00001281_03,0.0,0.0
plain_roll,00001281,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001281_04,sd300c_plain_roll_00001281_04,0.0,0.0
plain_roll,00001281,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001281_05,sd300c_plain_roll_00001281_05,0.0,0.0
plain_roll,00001281,6,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001281_06,sd300c_plain_roll_00001281_06,0.0,0.0
plain_roll,00001281,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001281_07,sd300c_plain_roll_00001281_07,0.0,0.0
plain_roll,00001281,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001281_09,sd300c_plain_roll_00001281_09,0.0,36.19722977146414
plain_roll,00001281,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001281_10,sd300c_plain_roll_00001281_10,0.0,0.0
plain_roll,00001282,1,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001282_01,sd300c_plain_roll_00001282_01,0.0,1.897636790503768
plain_roll,00001282,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001282_02,sd300c_plain_roll_00001282_02,0.0,0.0
plain_roll,00001282,3,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001282_03,sd300c_plain_roll_00001282_03,0.0,0.0
plain_roll,00001282,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001282_04,sd300c_plain_roll_00001282_04,0.0,0.09414327243199525
plain_roll,00001282,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001282_09,sd300c_plain_roll_00001282_09,0.0,0.0
plain_roll,00001282,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001282_10,sd300c_plain_roll_00001282_10,0.7203543630527173,0.0
plain_roll,00001283,3,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001283_03,sd300c_plain_roll_00001283_03,0.0,0.0
plain_roll,00001283,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001283_06,sd300c_plain_roll_00001283_06,2.830581183568669,0.0
plain_roll,00001284,2,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001284_02,sd300c_plain_roll_00001284_02,2.0132246880618845,0.0
plain_roll,00001285,1,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001285_01,sd300c_plain_roll_00001285_01,0.0,0.0
plain_roll,00001285,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001285_02,sd300c_plain_roll_00001285_02,0.0,0.0
plain_roll,00001285,3,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001285_03,sd300c_plain_roll_00001285_03,0.0,0.0
plain_roll,00001285,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001285_04,sd300c_plain_roll_00001285_04,0.0,0.0
plain_roll,00001285,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001285_05,sd300c_plain_roll_00001285_05,0.0,0.0
plain_roll,00001285,6,low_positive_both_resolutions,sd300b_plain_roll_00001285_06,sd300c_plain_roll_00001285_06,2.66871195936745,0.13089847370669463
plain_roll,00001285,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001285_07,sd300c_plain_roll_00001285_07,0.0,0.0
plain_roll,00001285,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001285_08,sd300c_plain_roll_00001285_08,0.0,0.0
plain_roll,00001285,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001285_09,sd300c_plain_roll_00001285_09,0.0,0.0
plain_roll,00001285,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001285_10,sd300c_plain_roll_00001285_10,0.0,0.0
plain_roll,00001286,9,low_positive_both_resolutions,sd300b_plain_roll_00001286_09,sd300c_plain_roll_00001286_09,0.20450897938825868,0.020159721834334128
plain_roll,00001286,10,low_positive_both_resolutions,sd300b_plain_roll_00001286_10,sd300c_plain_roll_00001286_10,1.4650599239464412,0.2071281802366528
plain_roll,00001287,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001287_10,sd300c_plain_roll_00001287_10,0.0,2.5476895082212296
plain_roll,00001288,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001288_02,sd300c_plain_roll_00001288_02,0.0,0.0
plain_roll,00001289,9,deterministic_positive_sample,sd300b_plain_roll_00001289_09,sd300c_plain_roll_00001289_09,64.49812381700997,2.6261311951193
plain_roll,00001289,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001289_10,sd300c_plain_roll_00001289_10,0.0,0.0
plain_roll,00001291,2,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001291_02,sd300c_plain_roll_00001291_02,0.9068429126169488,0.0
plain_roll,00001291,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001291_04,sd300c_plain_roll_00001291_04,13.07331949670799,0.0
plain_roll,00001291,8,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001291_08,sd300c_plain_roll_00001291_08,0.0,0.811088064756845
plain_roll,00001292,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001292_10,sd300c_plain_roll_00001292_10,0.41947793603670225,0.0
plain_roll,00001293,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001293_04,sd300c_plain_roll_00001293_04,47.66523787537385,0.0
plain_roll,00001293,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001293_05,sd300c_plain_roll_00001293_05,0.0,6.174468290859041
plain_roll,00001296,2,deterministic_positive_sample,sd300b_plain_roll_00001296_02,sd300c_plain_roll_00001296_02,106.4156370333344,119.51584343251811
plain_roll,00001296,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001296_05,sd300c_plain_roll_00001296_05,0.0,0.0
plain_roll,00001296,6,deterministic_positive_sample,sd300b_plain_roll_00001296_06,sd300c_plain_roll_00001296_06,84.66466734561821,115.83816830554254
plain_roll,00001297,2,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001297_02,sd300c_plain_roll_00001297_02,2.8262891996081727,0.0
plain_roll,00001300,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001300_10,sd300c_plain_roll_00001300_10,0.0,1.172314060774423
plain_roll,00001303,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001303_04,sd300c_plain_roll_00001303_04,7.787632543417567,0.0
plain_roll,00001303,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001303_05,sd300c_plain_roll_00001303_05,0.0,0.024890983711171762
plain_roll,00001303,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001303_10,sd300c_plain_roll_00001303_10,0.0,0.0
plain_roll,00001304,10,low_positive_both_resolutions,sd300b_plain_roll_00001304_10,sd300c_plain_roll_00001304_10,0.08378075385159126,15.801327841168332
plain_roll,00001305,8,deterministic_positive_sample,sd300b_plain_roll_00001305_08,sd300c_plain_roll_00001305_08,76.66713171349808,86.90465325466445
plain_roll,00001306,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001306_09,sd300c_plain_roll_00001306_09,13.146182710974585,0.0
plain_roll,00001306,10,low_positive_both_resolutions,sd300b_plain_roll_00001306_10,sd300c_plain_roll_00001306_10,0.19949563800871772,4.618645313945461
plain_roll,00001308,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001308_05,sd300c_plain_roll_00001308_05,0.0,0.3901893228934732
plain_roll,00001308,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001308_09,sd300c_plain_roll_00001308_09,20.89077244286841,0.0
plain_roll,00001309,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001309_02,sd300c_plain_roll_00001309_02,0.0,0.0
plain_roll,00001309,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001309_04,sd300c_plain_roll_00001309_04,8.303569252978118,0.0
plain_roll,00001309,5,low_positive_both_resolutions,sd300b_plain_roll_00001309_05,sd300c_plain_roll_00001309_05,0.06022208244650488,2.7650894435531628
plain_roll,00001309,7,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001309_07,sd300c_plain_roll_00001309_07,0.0,0.04038822392275439
plain_roll,00001309,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001309_10,sd300c_plain_roll_00001309_10,0.0,0.0
plain_roll,00001311,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001311_10,sd300c_plain_roll_00001311_10,0.0,18.75132273306042
plain_roll,00001313,3,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001313_03,sd300c_plain_roll_00001313_03,38.473195289951114,0.0
plain_roll,00001313,6,low_positive_both_resolutions,sd300b_plain_roll_00001313_06,sd300c_plain_roll_00001313_06,2.3203372234210278,0.13109998942463538
plain_roll,00001314,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001314_01,sd300c_plain_roll_00001314_01,0.6434705291657191,0.0
plain_roll,00001314,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001314_02,sd300c_plain_roll_00001314_02,0.0,33.91449098554207
plain_roll,00001314,10,low_positive_both_resolutions,sd300b_plain_roll_00001314_10,sd300c_plain_roll_00001314_10,0.06303470998387192,1.2743050607802915
plain_roll,00001315,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001315_02,sd300c_plain_roll_00001315_02,0.0,0.5351782434284804
plain_roll,00001315,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001315_07,sd300c_plain_roll_00001315_07,0.0,0.0
plain_roll,00001316,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001316_10,sd300c_plain_roll_00001316_10,1.8120627488759906,0.0
plain_roll,00001317,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001317_07,sd300c_plain_roll_00001317_07,0.0,0.0
plain_roll,00001317,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001317_09,sd300c_plain_roll_00001317_09,0.0,0.0
plain_roll,00001318,1,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001318_01,sd300c_plain_roll_00001318_01,0.0,0.037879737895828554
plain_roll,00001318,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001318_02,sd300c_plain_roll_00001318_02,0.0,0.8745039724839143
plain_roll,00001318,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001318_04,sd300c_plain_roll_00001318_04,1.6145406788149934,0.0
plain_roll,00001318,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001318_05,sd300c_plain_roll_00001318_05,0.0,0.0
plain_roll,00001318,6,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001318_06,sd300c_plain_roll_00001318_06,0.0,0.0
plain_roll,00001318,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001318_07,sd300c_plain_roll_00001318_07,0.0,0.0
plain_roll,00001318,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001318_08,sd300c_plain_roll_00001318_08,0.0,0.0
plain_roll,00001318,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001318_09,sd300c_plain_roll_00001318_09,0.8793131768281048,0.0
plain_roll,00001318,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001318_10,sd300c_plain_roll_00001318_10,0.0,0.0
plain_roll,00001319,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001319_06,sd300c_plain_roll_00001319_06,2.767823118013104,0.0
plain_roll,00001320,1,deterministic_positive_sample,sd300b_plain_roll_00001320_01,sd300c_plain_roll_00001320_01,214.78095115468642,196.7870883288351
plain_roll,00001320,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001320_04,sd300c_plain_roll_00001320_04,0.0,28.68167148640441
plain_roll,00001320,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001320_05,sd300c_plain_roll_00001320_05,0.0,1.1797727347788807
plain_roll,00001320,7,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001320_07,sd300c_plain_roll_00001320_07,0.0,0.9603550626970858
plain_roll,00001320,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001320_09,sd300c_plain_roll_00001320_09,0.0,0.8835136564232258
plain_roll,00001320,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001320_10,sd300c_plain_roll_00001320_10,1.140416790071902,0.0
plain_roll,00001322,3,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001322_03,sd300c_plain_roll_00001322_03,0.0,1.2588654104695285
plain_roll,00001322,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001322_05,sd300c_plain_roll_00001322_05,0.0,0.0
plain_roll,00001322,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001322_06,sd300c_plain_roll_00001322_06,1.5755861994903992,0.0
plain_roll,00001322,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001322_09,sd300c_plain_roll_00001322_09,0.0,0.0
plain_roll,00001323,2,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001323_02,sd300c_plain_roll_00001323_02,35.2590827698159,0.0
plain_roll,00001324,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001324_05,sd300c_plain_roll_00001324_05,0.20762250234734586,0.0
plain_roll,00001324,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001324_06,sd300c_plain_roll_00001324_06,0.0,23.179369808180137
plain_roll,00001324,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001324_09,sd300c_plain_roll_00001324_09,0.0,9.44545982102798
plain_roll,00001325,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001325_04,sd300c_plain_roll_00001325_04,47.5889776352523,0.0
plain_roll,00001325,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001325_05,sd300c_plain_roll_00001325_05,12.164472350014645,0.0
plain_roll,00001325,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001325_09,sd300c_plain_roll_00001325_09,0.0,0.0
plain_roll,00001325,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001325_10,sd300c_plain_roll_00001325_10,0.0,0.0
plain_roll,00001326,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001326_02,sd300c_plain_roll_00001326_02,0.0,0.0
plain_roll,00001326,6,low_positive_both_resolutions,sd300b_plain_roll_00001326_06,sd300c_plain_roll_00001326_06,0.12315302102090536,4.43867554254234
plain_roll,00001326,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001326_07,sd300c_plain_roll_00001326_07,0.0,0.0
plain_roll,00001328,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001328_02,sd300c_plain_roll_00001328_02,0.0,5.273670828620606
plain_roll,00001331,6,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001331_06,sd300c_plain_roll_00001331_06,0.0,0.0
plain_roll,00001332,2,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001332_02,sd300c_plain_roll_00001332_02,3.0144659766493263,0.0
plain_roll,00001332,3,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001332_03,sd300c_plain_roll_00001332_03,0.0,0.0
plain_roll,00001332,5,low_positive_both_resolutions,sd300b_plain_roll_00001332_05,sd300c_plain_roll_00001332_05,3.6120346897785085,0.170230384517582
plain_roll,00001332,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001332_07,sd300c_plain_roll_00001332_07,0.0,0.0
plain_roll,00001332,8,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001332_08,sd300c_plain_roll_00001332_08,41.20690202448103,0.0
plain_roll,00001332,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001332_09,sd300c_plain_roll_00001332_09,0.8964531906747513,0.0
plain_roll,00001332,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001332_10,sd300c_plain_roll_00001332_10,0.0,0.2576070069302273
plain_roll,00001334,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001334_10,sd300c_plain_roll_00001334_10,17.41437627638726,0.0
plain_roll,00001335,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001335_09,sd300c_plain_roll_00001335_09,91.75118797943057,0.0
plain_roll,00001336,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001336_09,sd300c_plain_roll_00001336_09,0.0,40.69044440534432
plain_roll,00001337,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001337_02,sd300c_plain_roll_00001337_02,0.0,0.0
plain_roll,00001337,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001337_04,sd300c_plain_roll_00001337_04,3.1749039616214105,0.0
plain_roll,00001338,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001338_04,sd300c_plain_roll_00001338_04,0.0,2.8160943077079317
plain_roll,00001341,3,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001341_03,sd300c_plain_roll_00001341_03,17.222732097439987,0.0
plain_roll,00001342,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001342_07,sd300c_plain_roll_00001342_07,1.2269148328778765,0.0
plain_roll,00001342,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001342_10,sd300c_plain_roll_00001342_10,0.0,0.0
plain_roll,00001343,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001343_05,sd300c_plain_roll_00001343_05,26.32165558463742,0.0
plain_roll,00001343,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001343_10,sd300c_plain_roll_00001343_10,9.780183677120457,0.0
plain_roll,00001344,9,deterministic_positive_sample,sd300b_plain_roll_00001344_09,sd300c_plain_roll_00001344_09,2.0900168159102854,8.576030624592335
plain_roll,00001345,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001345_02,sd300c_plain_roll_00001345_02,0.0,0.0
plain_roll,00001345,3,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001345_03,sd300c_plain_roll_00001345_03,0.0,11.012386383272329
plain_roll,00001345,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001345_10,sd300c_plain_roll_00001345_10,0.0,4.41035631358185
plain_roll,00001346,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001346_04,sd300c_plain_roll_00001346_04,0.0,0.0
plain_roll,00001346,7,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001346_07,sd300c_plain_roll_00001346_07,0.0,43.70964901207779
plain_roll,00001347,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001347_09,sd300c_plain_roll_00001347_09,0.8381732004219962,0.0
plain_roll,00001347,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001347_10,sd300c_plain_roll_00001347_10,0.0,2.3212359327637606
plain_roll,00001348,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001348_07,sd300c_plain_roll_00001348_07,0.0,0.0
plain_roll,00001351,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001351_05,sd300c_plain_roll_00001351_05,1.424662154343943,0.0
plain_roll,00001351,6,low_positive_both_resolutions,sd300b_plain_roll_00001351_06,sd300c_plain_roll_00001351_06,2.243592824323197,0.18781230223137166
plain_roll,00001351,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001351_09,sd300c_plain_roll_00001351_09,0.309781441197738,0.0
plain_roll,00001351,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001351_10,sd300c_plain_roll_00001351_10,27.823271129894206,0.0
plain_roll,00001353,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001353_05,sd300c_plain_roll_00001353_05,21.737326604291507,0.0
plain_roll,00001353,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001353_10,sd300c_plain_roll_00001353_10,0.0,0.0
plain_roll,00001355,7,low_positive_both_resolutions,sd300b_plain_roll_00001355_07,sd300c_plain_roll_00001355_07,1.8142943975337464,0.18234668575021618
plain_roll,00001355,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001355_10,sd300c_plain_roll_00001355_10,0.0,0.0
plain_roll,00001356,4,deterministic_positive_sample,sd300b_plain_roll_00001356_04,sd300c_plain_roll_00001356_04,156.0748101076109,111.84268136693962
plain_roll,00001357,1,low_positive_both_resolutions,sd300b_plain_roll_00001357_01,sd300c_plain_roll_00001357_01,0.15074630775991618,29.15892657843071
plain_roll,00001358,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001358_02,sd300c_plain_roll_00001358_02,0.0,0.9742975351499226
plain_roll,00001358,3,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001358_03,sd300c_plain_roll_00001358_03,0.0,2.4195966050466913
plain_roll,00001358,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001358_04,sd300c_plain_roll_00001358_04,0.0,0.0
plain_roll,00001359,1,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001359_01,sd300c_plain_roll_00001359_01,0.0,1.2217615514422107
plain_roll,00001359,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001359_05,sd300c_plain_roll_00001359_05,0.0,4.182776100496939
plain_roll,00001362,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001362_02,sd300c_plain_roll_00001362_02,0.0,0.0
plain_roll,00001364,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001364_01,sd300c_plain_roll_00001364_01,1.9548341655293537,0.0
plain_roll,00001364,3,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001364_03,sd300c_plain_roll_00001364_03,0.0,0.0635754012082006
plain_roll,00001364,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001364_05,sd300c_plain_roll_00001364_05,1.5320376755550744,0.0
plain_roll,00001364,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001364_06,sd300c_plain_roll_00001364_06,0.8773821584578173,0.0
plain_roll,00001364,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001364_09,sd300c_plain_roll_00001364_09,0.0,0.0
plain_roll,00001364,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001364_10,sd300c_plain_roll_00001364_10,0.0,0.0
plain_roll,00001365,1,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001365_01,sd300c_plain_roll_00001365_01,0.0,2.20552965947871
plain_roll,00001365,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001365_06,sd300c_plain_roll_00001365_06,52.66127793105587,0.0
plain_roll,00001365,8,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001365_08,sd300c_plain_roll_00001365_08,35.78347540844345,0.0
plain_roll,00001368,1,low_positive_both_resolutions,sd300b_plain_roll_00001368_01,sd300c_plain_roll_00001368_01,44.508562822381144,0.18230638946686567
plain_roll,00001369,1,deterministic_positive_sample,sd300b_plain_roll_00001369_01,sd300c_plain_roll_00001369_01,55.336928203596905,32.936077501571525
